library,version,sign,date
junit,4.7,+,2011-05-31
junit,4.7,-,2010-11-07
junit,4.7,+,2010-11-10
junit,4.7,+,2013-04-03
junit,4.7,-,2010-11-10
junit,4.7,-,2011-05-31
junit,4.7,+,2010-11-07
junit,4.7,-,2013-04-03
junit,4.7,-,2011-12-13
commons,4.1.0-SNAPSHOT,-,2011-09-20
commons,4.0.0-SNAPSHOT,-,2010-10-05
commons,4.0.0.20100822-M2,-,2010-08-22
commons,4.1.0-SNAPSHOT,+,2010-11-10
commons,4.0.0.20100824-M2,-,2010-08-25
commons,4.0.0-SNAPSHOT,-,2010-11-10
commons,4.0.0-SNAPSHOT,-,2010-08-25
commons,4.0.0-SNAPSHOT,-,2010-08-26
commons,4.0.0.20101107-M4,-,2010-11-07
commons,4.0.0-SNAPSHOT,-,2010-08-22
commons,4.1.0.20110910-M2,-,2011-09-10
commons,4.1.0-SNAPSHOT,-,2011-10-24
commons,4.1.0.M3-SNAPSHOT,-,2011-10-14
commons,4.0.0.20101110-M4,-,2010-11-10
commons,4.0.0-SNAPSHOT,-,2010-09-29
commons,4.1.0-SNAPSHOT,-,2011-06-01
commons,4.0.0-SNAPSHOT,-,2010-08-18
commons,4.1.0-SNAPSHOT,-,2011-08-22
commons,4.1.0.20110805-M1,-,2011-08-05
commons,4.1.0-SNAPSHOT,-,2011-05-31
commons,4.0.0-SNAPSHOT,-,2010-11-07
commons,4.0.0.20101110-M4,+,2010-11-07
commons,4.0.0.20101004-M3,-,2010-10-05
commons,4.1.0.20111011-M3,-,2011-10-10
commons,4.1.0.20111014-M3,-,2011-10-14
commons,4.0.0.20100826-M2,-,2010-08-26
commons,4.1.0-SNAPSHOT,+,2011-05-31
commons,4.0.0.20100929-M3,-,2010-09-29
