library,version,sign,date
junit,4.8.2,-,2011-09-08
junit,4.1,+,2011-09-08
junit,4.8.2,-,2012-01-10
junit,4.8.2,-,2012-01-09
junit,4.1,-,2012-01-10
junit,4.1,-,2011-09-08
junit,3.8.1,-,2012-01-09
junit,4.1,+,2012-01-09
junit,4.8.2,+,2012-01-09
junit,4.1,-,2012-01-09
components-container,0.2-SNAPSHOT,-,2011-09-08
tools-callbacks,0.3-SNAPSHOT,-,2011-09-08
guava,r09,-,2011-09-08
guava,10.0,-,2012-01-10
guava,10.0,-,2012-01-09
guava,10.0,+,2011-09-08
guava,10.0,+,2012-01-09
components-core,0.2-SNAPSHOT,-,2011-09-08
