library,version,sign,date
freemarker,2.3.19,+,2012-06-25
freemarker,2.3.19,-,2012-06-25
groovy,1.8.6,-,2012-09-12
groovy,1.8.6,-,2012-06-25
groovy,1.8.6,+,2012-06-25
validation-api,1.0.0.GA,+,2012-06-25
validation-api,1.0.0.GA,-,2012-06-25
validation-api,1.0.0.GA,+,2012-06-21
mail,1.4.5,+,2012-08-16
dbinit,1.2,-,2012-06-25
dbinit,1.2,-,2012-09-12
dbinit,1.2,+,2012-06-25
dbinit,1.0,-,2012-06-06
h2,1.3.166,+,2012-06-21
h2,1.3.166,-,2012-07-24
h2,1.3.166,-,2012-06-25
h2,1.3.166,-,2012-06-21
h2,1.3.166,+,2012-06-05
h2,1.3.166,+,2012-06-25
h2,1.3.166,+,2012-07-24
commons-dbcp,1.4,+,2012-06-25
commons-dbcp,1.4,+,2012-07-24
commons-dbcp,1.4,-,2012-07-24
commons-dbcp,1.4,-,2012-06-25
jackson-mapper-asl,1.9.5,-,2012-09-12
aspectjweaver,1.6.12,+,2012-07-31
