library,version,sign,date
standard,1.1.2,-,2013-03-29
standard,1.1.2,+,2013-04-07
junit,3.8.1,-,2013-06-29
junit,3.8.1,+,2013-03-23
junit,3.8.1,-,2013-03-29
junit,4.6,+,2013-06-29
junit,3.8.1,+,2013-05-12
junit,3.8.1,-,2013-05-12
railsimulator.referentiel.modele,0.0.1-SNAPSHOT,-,2013-05-12
railsimulator.referentiel.modele,0.0.1-SNAPSHOT,+,2013-05-12
railsimulator.jms,0.0.1-SNAPSHOT,+,2013-03-20
javaee-web-api,6.0,+,2013-03-23
javaee-web-api,6.0,-,2013-03-23
javaee-web-api,6.0,+,2013-03-16
httpunit,1.7,-,2013-03-29
httpunit,1.7,+,2013-03-23
httpunit,1.7,+,2013-04-07
