library,version,sign,date
appsensor-access-control-reference,2.0.0-SNAPSHOT,-,2014-04-09
appsensor-access-control-reference,2.0.0-SNAPSHOT,+,2014-03-31
appsensor-storage-in-memory,2.0.0-SNAPSHOT,-,2014-04-09
appsensor-storage-in-memory,2.0.0-SNAPSHOT,-,2014-05-20
appsensor-storage-in-memory,2.0.0-SNAPSHOT,+,2014-03-31
jersey-media-json-jackson,2.22.1,+,2016-09-29
jersey-media-json-jackson,2.22.1,-,2016-08-31
jersey-media-json-jackson,2.22.1,+,2016-08-25
commons-logging,1.1.3,+,2014-06-07
commons-logging,1.1.3,+,2014-04-09
gson,2.2.4,+,2014-06-18
gson,2.2.4,+,2014-04-01
gson,2.3.1,+,2015-02-26
gson,2.3.1,+,2015-06-19
gson,2.2.4,+,2015-10-02
gson,2.2.4,-,2014-04-01
gson,2.3.1,+,2015-10-02
gson,2.2.4,+,2014-04-09
gson,2.6.2,+,2015-10-02
gson,2.2.4,+,2015-02-26
appsensor-analysis-reference,2.0.0-SNAPSHOT,-,2014-04-09
appsensor-analysis-reference,2.0.0-SNAPSHOT,+,2014-03-31
appsensor-reporting-simple-logging,2.0.0-SNAPSHOT,-,2014-04-09
appsensor-reporting-simple-logging,2.0.0-SNAPSHOT,+,2014-03-31
jersey-client,2.22.1,+,2015-10-02
appsensor-core,2.0.0-SNAPSHOT,+,2014-03-31
appsensor-core,2.0.0-RC3,-,2015-02-26
appsensor-core,2.2.0,-,2017-01-05
appsensor-core,2.0.0-SNAPSHOT,-,2014-04-09
appsensor-core,2.0.1,-,2015-10-02
appsensor-core,2.0.0-RC3,+,2015-01-08
