library,version,sign,date
Persistence,1.0-SNAPSHOT,-,2013-08-23
Persistence,1.0-SNAPSHOT,+,2013-08-22
Persistence,1.0-SNAPSHOT,+,2013-08-23
hibernate-ehcache,4.1.9.Final,+,2013-08-08
derby,10.9.1.0,+,2013-08-23
derby,10.9.1.0,+,2013-08-22
derby,10.9.1.0,-,2013-08-23
commons-dbcp,1.3,+,2013-08-23
commons-dbcp,1.3,+,2013-08-22
commons-dbcp,1.2.2,+,2013-08-08
commons-dbcp,1.3,-,2013-08-23
gson,2.2.4,+,2013-08-23
gson,2.2.4,+,2013-08-08
gson,2.2.4,-,2013-08-23
jackson-mapper-asl,1.9.12,+,2013-08-23
hibernate-core,4.1.9.Final,-,2013-08-23
hibernate-core,4.1.9.Final,+,2013-08-22
hibernate-core,4.1.9.Final,+,2013-08-23
