library,version,sign,date
shiro-extras,1.1.0,+,2019-06-28
shiro-extras,1.1-SNAPSHOT,+,2018-09-20
shiro-extras,1.1-SNAPSHOT,-,2019-06-28
shiro-extras,1.0.3-obiba,-,2018-05-20
shiro-extras,1.0.3-obiba,-,2018-09-20
shiro-extras,1.0.3-obiba,+,2018-05-20
guava,19.0-rc1,+,2015-02-12
guava,16.0.1,-,2014-05-28
guava,19.0,+,2016-03-22
guava,16.0.1,+,2014-04-03
guava,18.0,-,2015-02-12
guava,19.0,-,2018-05-20
guava,18.0,+,2014-05-28
guava,19.0,+,2018-05-20
guava,19.0-rc1,-,2016-03-22
httpclient,4.4,+,2014-05-28
httpclient,4.3.3,+,2014-05-27
httpclient,4.5,+,2018-05-20
httpclient,4.3.3,-,2014-05-28
httpclient,4.4,-,2015-02-12
httpclient,4.5,+,2015-02-12
httpclient,4.5,-,2018-05-20
