library,version,sign,date
junit,3.8.1,-,2013-03-15
junit,3.8.1,+,2013-03-15
junit,3.8.1,-,2013-03-19
junit,3.8.1,-,2012-12-11
webarchive-commons,1.1.1-SNAPSHOT,+,2013-12-06
cassandra-driver-core,1.0.3,-,2013-11-17
cassandra-driver-core,1.0.3,+,2013-04-27
slf4j-log4j12,1.7.5,+,2013-11-17
cassandra-all,2.0.2,-,2013-11-17
cassandra-all,2.0.2,+,2013-11-16
cassandra-all,2.0.2,+,2013-11-17
commons-collections,3.1,+,2013-11-20
jetty,6.1.26,+,2013-03-23
access-control,0.1.0-SNAPSHOT,+,2013-03-15
hbase,0.90.5,+,2013-03-23
hbase,0.90.5,+,2013-11-17
hbase,0.90.5,-,2013-11-17
httpclient,4.1.3,+,2013-03-23
httpclient,4.1.3,+,2013-11-17
httpclient,4.1.3,-,2013-11-17
pig,0.8.0,-,2012-12-11
pig,0.8.0,-,2012-04-13
pig,0.10.0,-,2013-03-15
pig,0.10.0,+,2012-04-13
pig,0.10.0,+,2013-03-15
