library,version,sign,date
junit,3.8.1,-,2011-06-26
junit,3.8.1,+,2011-06-25
junit,4.8.2,+,2011-12-24
junit,3.8.1,+,2011-06-16
junit,3.8.1,-,2011-06-25
bukkit,1.4.2-R0.1-SNAPSHOT,-,2012-10-28
bukkit,1.1-R5-SNAPSHOT,-,2012-02-20
bukkit,1.0.1-R1,-,2012-01-05
bukkit,LATEST,-,2012-07-21
bukkit,0.0.1-SNAPSHOT,-,2011-12-23
commons-collections,3.2.1,+,2011-12-24
commons-logging,1.1.1,+,2011-12-24
json-simple,1.1,+,2011-07-23
guava,10.0.1,+,2011-12-26
guava,10.0,-,2011-12-24
guava,10.0,+,2011-12-23
snakeyaml,1.7,+,2011-06-14
httpclient,4.1.2,+,2011-12-23
