library,version,sign,date
jcip-annotations,1.0,+,2019-03-08
richtextfx,0.9.3,+,2019-03-08
spring-web,3.1.1.RELEASE,+,2019-03-08
tika-parsers,1.3,+,2019-03-08
caliper,1.0-beta-1,+,2019-03-08
spring-core,3.1.1.RELEASE,+,2019-03-08
commons-collections4,4.0,+,2019-03-08
commons-logging,1.1,+,2019-03-08
spring-expression,3.1.1.RELEASE,+,2019-03-08
spring-aop,3.1.1.RELEASE,+,2019-03-08
aopalliance,1.0,+,2019-03-08
spring-beans,3.1.1.RELEASE,+,2019-03-08
spring-asm,3.1.1.RELEASE,+,2019-03-08
junit-benchmarks,0.7.2,+,2019-03-08
junit-dep,4.10,+,2019-03-08
junit,4.10,+,2019-03-08
objectify,5.1.1,+,2019-03-08
jackson-mapper-asl,1.9.13,+,2019-03-08
spring-context,3.1.1.RELEASE,+,2019-03-08
spring-context-support,3.1.1.RELEASE,+,2019-03-08
jstl,1.2,+,2019-03-08
jackson-core-asl,1.9.13,+,2019-03-08
javatuples,1.2,+,2019-03-08
appengine-api-1.0-sdk,1.9.10,+,2019-03-08
jsefa,0.9.3.RELEASE,+,2019-03-08
snowball-stemmer,1.3.0.581.1,+,2019-03-08
guava,14.0.1,+,2019-03-08
servlet-api,2.5,+,2019-03-08
