library,version,sign,date
junit,4.11,-,2015-11-08
junit,4.11,+,2015-11-08
junit,4.11,+,2015-02-23
gluegen-rt-main,2.0.2,-,2018-02-21
tango-icon-theme,0.8.90,+,2015-02-22
javamod,2.2,+,2014-03-21
commons-beanutils,1.9.2,+,2014-10-28
commons-io,1.3.2,+,2013-12-06
spring-context,4.2.2.RELEASE,-,2015-11-08
spring-context,4.2.2.RELEASE,+,2015-11-08
spring-context,4.2.2.RELEASE,+,2015-06-19
mockito-all,2.0.2-beta,-,2015-11-08
mockito-all,2.0.2-beta,+,2015-11-08
mockito-all,2.0.2-beta,+,2015-05-27
system-rules,1.16.0,+,2017-12-18
jogl-all-main,2.0.2,-,2018-02-21
commons-collections4,4.0,+,2015-11-08
commons-collections4,4.0,-,2016-01-15
commons-collections4,4.0,+,2015-03-19
commons-collections4,4.0,-,2015-11-08
ochafik-util,0.11,-,2015-03-19
ochafik-util,0.11,+,2015-02-18
jfdt,1.1.0,+,2014-01-02
jfdt,1.1.0,-,2014-01-02
jfdt,1.1.0,-,2013-12-26
jfdt,1.1.1,-,2015-11-14
jfdt,1.1.0,+,2013-12-26
jinput,2.0.6,-,2016-02-04
jinput,2.0.6,-,2018-04-08
jinput,2.0.6,-,2017-01-25
jinput,2.0.9,+,2018-06-15
jinput,2.0.6,+,2015-11-08
jinput,2.0.7,-,2018-06-15
jtrfp,0.0.1,+,2014-01-02
jtrfp,0.0.1,-,2013-12-26
jtrfp,0.0.1,+,2013-12-26
jtrfp,0.0.1,-,2014-01-02
commons-primitives,1.0,+,2016-02-04
commons-primitives,1.0,+,2017-01-25
commons-primitives,1.0,-,2017-01-25
