library,version,sign,date
mail,1.4.3,+,2011-10-03
mail,1.4.4,+,2011-10-16
mail,1.3.1,+,2011-10-03
mail,1.3.1,+,2011-10-16
mail,1.3.1,-,2011-10-03
mail,1.4.4,-,2011-10-03
jackrabbit-jcr-commons,1.4,-,2011-10-03
jackrabbit-jcr-commons,1.4,+,2011-10-16
jackrabbit-jcr-commons,1.4,+,2011-10-03
backport-util-concurrent,3.0,+,2011-10-16
backport-util-concurrent,3.0,+,2011-10-03
backport-util-concurrent,3.0,-,2011-10-03
sakai-kernel-private,1.2.6-SNAPSHOT,-,2011-10-03
sakai-kernel-private,1.3.0-SNAPSHOT,-,2011-10-16
sakai-kernel-private,1.3.0-a01,+,2011-10-16
sakai-kernel-private,1.3.0-a01,-,2011-10-03
sakai-kernel-private,1.2.6,+,2011-10-03
commons-dbcp,1.2.2,+,2011-10-03
commons-dbcp,1.2.2,-,2011-10-03
commons-dbcp,1.2.2,+,2011-10-16
sakai-kernel-api,1.2.6-SNAPSHOT,-,2011-10-03
sakai-kernel-api,1.3.0-SNAPSHOT,-,2011-10-16
sakai-kernel-api,1.3.0-a01,+,2011-10-16
sakai-kernel-api,1.3.0-a01,-,2011-10-03
sakai-kernel-api,1.0RC2-SNAPSHOT,+,2011-10-03
sakai-kernel-api,1.2.6,+,2011-10-03
sakai-kernel-api,1.0RC2-SNAPSHOT,+,2011-10-16
hibernate,3.2.7.ga,+,2011-10-16
hibernate,3.2.7.ga,+,2011-10-03
hibernate,3.2.7.ga,-,2011-10-03
commons-io,2.0.1,+,2011-10-16
commons-io,1.2,-,2011-10-03
commons-io,1.2,+,2011-10-16
commons-io,2.0.1,-,2011-10-03
commons-io,1.4,+,2011-10-03
commons-io,1.2,+,2011-10-03
commons-lang,2.6,+,2011-10-16
commons-lang,2.5,+,2011-10-03
commons-lang,2.6,-,2011-10-03
jackrabbit-jcr-tests,1.4,-,2011-10-03
jackrabbit-jcr-tests,1.4,+,2011-10-16
jackrabbit-jcr-tests,1.4,+,2011-10-03
spring,2.5.6.SEC02,+,2011-10-03
spring,2.5.6.SEC03,+,2011-10-16
spring,2.5.6.SEC03,-,2011-10-03
slf4j-api,1.4.2,-,2011-10-03
slf4j-api,1.4.2,+,2011-10-16
subethasmtp,3.1.6,+,2011-10-16
subethasmtp,2.1.0,+,2011-10-03
subethasmtp,3.1.6,-,2011-10-03
commons-codec,1.5,+,2011-10-16
commons-codec,1.5,-,2011-10-03
commons-codec,1.4,+,2011-10-03
jcr,1.0,-,2011-10-03
jcr,1.0,+,2011-10-03
jcr,1.0,+,2011-10-16
commons-logging,1.1.1,+,2011-10-03
commons-logging,1.1.1,+,2011-10-16
commons-logging,1.0.4,+,2011-10-16
commons-logging,1.1.1,-,2011-10-03
commons-logging,1.0.4,+,2011-10-03
commons-logging,1.0.4,-,2011-10-03
jackrabbit-core,1.4,-,2011-10-03
jackrabbit-core,1.4,+,2011-10-16
jackrabbit-core,1.4,+,2011-10-03
ehcache-core,1.7.2,-,2011-10-03
ehcache-core,1.7.2,+,2011-10-16
log4j,1.2.8,+,2011-10-03
log4j,1.2.8,+,2011-10-16
log4j,1.2.16,-,2011-10-03
log4j,1.2.8,-,2011-10-03
log4j,1.2.16,+,2011-10-03
log4j,1.2.16,+,2011-10-16
slf4j-log4j12,1.4.2,-,2011-10-03
slf4j-log4j12,1.4.2,+,2011-10-16
slf4j-log4j12,1.0,+,2011-10-03
jackrabbit-api,1.4,-,2011-10-03
jackrabbit-api,1.4,+,2011-10-16
jackrabbit-api,1.4,+,2011-10-03
hsqldb,1.8.0.10,+,2011-10-03
hsqldb,1.8.0.7,-,2011-10-03
hsqldb,1.8.0.7,+,2011-10-03
hsqldb,1.8.0.7,+,2011-10-16
hsqldb,1.8.0.10,-,2011-10-03
hsqldb,1.8.0.10,+,2011-10-16
icu4j,4.8,+,2011-10-16
icu4j,4.0.1,+,2011-10-03
icu4j,4.8,-,2011-10-03
jmock-junit3,2.5.1,-,2011-10-03
jmock-junit3,2.5.1,+,2011-10-16
jmock-junit3,2.4.0,+,2011-10-03
sakai-kernel-util,1.2.6-SNAPSHOT,-,2011-10-03
sakai-kernel-util,1.3.0-SNAPSHOT,-,2011-10-16
sakai-kernel-util,1.3.0-a01,+,2011-10-16
sakai-kernel-util,1.3.0-a01,-,2011-10-03
sakai-kernel-util,1.2.6,+,2011-10-03
sakai-component-manager,1.2.6-SNAPSHOT,-,2011-10-03
sakai-component-manager,1.3.0-SNAPSHOT,-,2011-10-16
sakai-component-manager,1.3.0-a01,+,2011-10-16
sakai-component-manager,1.3.0-a01,-,2011-10-03
sakai-component-manager,1.0RC2-SNAPSHOT,+,2011-10-03
sakai-component-manager,1.2.6,+,2011-10-03
sakai-component-manager,1.0RC2-SNAPSHOT,+,2011-10-16
jmock,2.5.1,-,2011-10-03
jmock,2.5.1,+,2011-10-16
jmock,2.4.0,+,2011-10-03
activation,1.1.1,+,2011-10-03
activation,1.1.1,+,2011-10-16
activation,1.0.2,-,2011-10-03
activation,1.0.2,+,2011-10-03
activation,1.0.2,+,2011-10-16
activation,1.1.1,-,2011-10-03
servlet-api,2.4,-,2011-10-03
servlet-api,2.4,+,2011-10-03
servlet-api,2.4,+,2011-10-16
