library,version,sign,date
mongo-java-driver,2.7.2,+,2013-06-19
mysql-connector-java,5.1.9,-,2010-08-20
mysql-connector-java,5.1.9,+,2010-08-20
jmx-annotations,1.0.0-SNAPSHOT,-,2012-08-13
jmx-annotations,1.0.0-SNAPSHOT,+,2012-08-06
derby,10.6.1.0,-,2011-10-28
derby,10.6.1.0,-,2010-08-20
derby,10.6.1.0,+,2010-08-20
json,20090211,+,2011-11-24
commons-dbcp,1.4,-,2010-08-20
commons-dbcp,1.4,+,2010-08-20
jackson-mapper-asl,1.9.12,+,2013-03-13
dom4j,1.6.1,-,2010-08-20
dom4j,1.6.1,+,2010-08-20
commons-lang,2.5,-,2010-08-20
commons-lang,2.5,+,2010-08-20
de.flapdoodle.embed.mongo,1.27,+,2013-07-15
de.flapdoodle.embed.mongo,1.27,-,2013-07-15
de.flapdoodle.embed.mongo,1.27,+,2013-06-19
