library,version,sign,date
junit,4.8.2,-,2011-07-14
junit,4.8.1,+,2011-06-20
junit,4.8.2,+,2011-07-14
junit,4.8.1,-,2011-07-14
junit,4.8.2,+,2011-05-06
jibx-run,1.2.3,+,2011-06-20
jibx-run,1.2.2,-,2011-06-20
axis-jaxrpc,1.4,-,2011-07-14
axis-jaxrpc,1.4,+,2011-07-14
joda-time,1.6.2,-,2011-10-14
joda-time,1.6.1,-,2011-07-14
joda-time,1.6.1,+,2011-07-14
joda-time,1.6.1,-,2011-07-20
axis,1.4,-,2011-07-14
axis,1.4,+,2011-07-14
jibx-extras,1.2.3,+,2011-06-20
jibx-extras,1.2.2,-,2011-06-20
commons-discovery,0.5,+,2011-07-14
commons-discovery,0.5,-,2011-07-14
commons-discovery,0.2,-,2011-07-04
commons-codec,1.4,-,2011-07-14
commons-codec,1.4,-,2011-07-04
commons-codec,1.4,+,2011-07-14
oclc-srw,1.0.20080328,+,2011-07-05
wstx-asl,3.2.9,-,2011-07-14
wstx-asl,3.2.9,+,2011-07-14
httpclient,4.1.1,-,2011-07-14
httpclient,4.0.3,-,2011-07-04
httpclient,4.1.1,+,2011-07-14
sun-xacml,1.0,+,2011-07-14
sun-xacml,1.0,-,2011-07-14
cql,1.0,+,2011-07-14
cql,1.0,-,2011-07-14
