library,version,sign,date
junit,4.8.2,+,2011-09-30
junit,4.8.2,-,2011-09-30
gson,2.8.2,+,2017-01-03
gson,2.2.4,+,2013-04-21
gson,2.3.1,-,2015-04-25
gson,2.2.2,-,2013-02-05
gson,2.8.0,-,2017-01-03
gson,2.0,-,2011-12-01
gson,1.7.1,-,2011-10-11
gson,2.2.3,-,2013-04-21
gson,2.2.2,+,2012-04-26
gson,2.8.0,+,2015-04-25
gson,2.1,+,2011-12-01
gson,2.2.4,-,2014-05-22
gson,2.0,+,2011-10-11
gson,2.1,-,2012-04-26
gson,2.3.1,+,2014-05-22
gson,2.2.3,+,2013-02-05
httpclient,4.4.1,-,2015-04-25
httpclient,4.5.2,+,2015-04-25
httpclient,4.5.3,+,2017-01-03
httpclient,4.5.2,-,2017-01-03
httpclient,4.4,+,2014-05-22
httpclient,4.3.3,-,2014-05-22
httpclient,4.2.4,+,2013-02-05
httpclient,4.1.3,-,2012-04-26
httpclient,4.3.3,+,2014-05-06
httpclient,4.2.2,+,2012-04-26
httpclient,4.4.1,+,2015-02-14
httpclient,4.2.2,-,2013-02-05
httpclient,4.2.5,+,2013-04-21
httpclient,4.2.4,-,2013-04-21
httpclient,4.1.2,-,2012-04-26
httpclient,4.4,-,2015-02-14
httpclient,4.1.3,+,2012-04-26
httpclient,4.2.5,-,2014-05-06
