library,version,sign,date
junit,4.8.1,-,2012-06-22
junit,4.10,-,2012-02-02
junit,4.8.1,-,2012-12-07
junit,4.8.1,+,2012-06-22
slf4j-log4j12,1.6.4,+,2012-02-11
slf4j-log4j12,1.6.4,+,2012-02-15
slf4j-log4j12,1.6.4,-,2012-02-15
commons-dbcp,1.4,+,2012-02-02
jaudiotagger,2.0.1,+,2012-02-11
jaudiotagger,2.0.1,-,2012-02-15
jaudiotagger,2.0.1,+,2012-02-15
commons-io,1.3.2,-,2012-02-15
commons-io,1.3.2,+,2012-02-15
commons-io,1.3.2,+,2012-02-10
cucumber-junit,1.1.1,+,2012-12-07
mysql-connector-java,5.1.6,-,2012-12-04
mysql-connector-java,5.1.6,-,2012-02-04
mysql-connector-java,5.1.6,-,2012-03-11
mysql-connector-java,5.1.6,+,2012-03-11
mysql-connector-java,5.1.6,+,2012-02-02
mysql-connector-java,5.1.6,+,2012-02-04
mysql-connector-java,5.1.6,+,2012-12-04
cucumber-java,1.1.1,+,2012-12-07
derby,10.8.2.2,+,2012-02-04
jetty,6.1.26,+,2012-06-15
jetty,6.1.26,+,2012-02-17
jetty,6.1.26,-,2012-06-15
commons-fileupload,1.2.2,+,2012-02-10
commons-fileupload,1.2.2,+,2012-02-15
commons-fileupload,1.2.2,-,2012-02-15
mockito-core,1.9.0,-,2012-06-22
servlet-api,2.5,-,2012-06-19
