library,version,sign,date
tibrvj,7.4,-,2013-02-11
tibrvj,7.2,-,2010-09-05
tibrvj,7.4,+,2010-09-07
tibrvj,7.4,+,2013-02-11
mq,6.0.1.1,+,2013-02-11
mq,6.0.1.1,-,2013-02-11
mq,6.0.1.1,+,2010-09-07
dhbcore,1.0,+,2010-09-07
dhbcore,1.0,+,2013-02-11
dhbcore,1.0,-,2013-02-11
geronimo-jms_1.1_spec,1.1,-,2013-02-11
geronimo-jms_1.1_spec,1.1,+,2010-09-07
geronimo-jms_1.1_spec,1.1.1,+,2012-12-13
geronimo-jms_1.1_spec,1.1,+,2013-02-11
mqjms,6.0.1.1,+,2013-02-11
mqjms,6.0.1.1,-,2013-02-11
mqjms,6.0.1.1,+,2010-09-07
activemq-core,5.5.1,-,2013-02-11
activemq-core,5.5.1,+,2012-08-24
activemq-core,5.5.1,+,2013-02-11
activemq-core,5.5.1,-,2012-08-24
activemq-core,5.5.1,+,2010-09-07
cdi-api,1.0,+,2010-09-07
cdi-api,1.0,-,2012-10-03
