library,version,sign,date
aspectjrt,1.6.8,-,2012-10-28
aspectjrt,1.6.8,+,2012-07-26
aspectjrt,1.6.8,+,2012-09-12
aspectjrt,1.6.8,-,2012-09-12
aspectjrt,1.6.8,+,2012-10-28
aspectjrt,1.6.8,-,2012-07-26
concurrent,1.3.4,-,2012-09-12
concurrent,1.3.4,+,2012-10-28
concurrent,1.3.4,-,2012-07-26
concurrent,1.3.4,-,2012-10-28
concurrent,1.3.4,+,2012-07-26
concurrent,1.3.4,+,2012-09-12
ezmorph,1.0.4,-,2012-09-12
ezmorph,1.0.4,-,2012-10-28
ezmorph,1.0.4,+,2012-09-12
ezmorph,1.0.4,+,2012-07-26
ezmorph,1.0.4,-,2012-07-26
ezmorph,1.0.4,+,2012-10-28
log4jdbc3,1.1,-,2012-09-12
log4jdbc3,1.1,+,2012-10-28
log4jdbc3,1.1,+,2012-07-26
log4jdbc3,1.1,-,2012-07-26
log4jdbc3,1.1,-,2012-10-28
log4jdbc3,1.1,+,2012-09-12
commons-io,1.4,+,2012-10-28
commons-io,1.4,+,2012-07-26
commons-io,1.4,-,2012-09-12
commons-io,1.4,-,2012-10-28
commons-io,1.4,-,2012-07-26
commons-io,1.4,+,2012-09-12
hibernate,3.2.5.ga,+,2012-10-28
hibernate,3.2.5.ga,-,2012-09-12
hibernate,3.2.5.ga,+,2012-07-26
hibernate,3.2.5.ga,-,2012-07-26
hibernate,3.2.5.ga,-,2012-10-28
hibernate,3.2.5.ga,+,2012-09-12
commons-lang,2.4,+,2012-07-26
commons-lang,2.4,-,2012-07-26
commons-lang,2.4,+,2012-10-28
commons-lang,2.4,-,2012-09-12
commons-lang,2.4,-,2012-10-28
commons-lang,2.4,+,2012-09-12
slf4j-api,1.4.3,+,2012-10-28
slf4j-api,1.4.3,-,2012-10-28
slf4j-api,1.4.3,-,2012-07-26
slf4j-api,1.4.3,+,2012-09-12
slf4j-api,1.4.3,+,2012-07-26
slf4j-api,1.4.3,-,2012-09-12
barbecue,1.5-beta1,+,2012-09-12
barbecue,1.5-beta1,-,2012-09-12
barbecue,1.5-beta1,+,2012-07-26
barbecue,1.5-beta1,-,2012-07-26
barbecue,1.5-beta1,-,2012-10-28
barbecue,1.5-beta1,+,2012-10-28
freemarker,2.3.16,+,2012-10-28
freemarker,2.3.16,-,2012-10-28
freemarker,2.3.16,+,2012-09-12
freemarker,2.3.16,-,2012-09-12
freemarker,2.3.16,+,2012-07-26
freemarker,2.3.16,-,2012-07-26
postgresql,8.4-701.jdbc4,-,2013-04-09
postgresql,8.4-701.jdbc4,-,2012-10-28
postgresql,8.4-701.jdbc4,-,2012-07-26
postgresql,8.4-701.jdbc4,+,2012-10-28
postgresql,8.4-701.jdbc4,+,2012-09-12
postgresql,8.4-701.jdbc4,+,2012-07-26
postgresql,8.4-701.jdbc4,-,2012-09-12
jta,1.1,+,2012-10-28
jta,1.1,-,2012-10-28
jta,1.1,+,2012-09-12
hibernate-entitymanager,3.3.1.ga,+,2012-10-28
hibernate-entitymanager,3.3.1.ga,-,2012-10-28
hibernate-entitymanager,3.3.1.ga,-,2012-07-26
hibernate-entitymanager,3.3.1.ga,+,2012-09-12
hibernate-entitymanager,3.3.1.ga,-,2012-09-12
hibernate-entitymanager,3.3.1.ga,+,2012-07-26
json-lib,2.3,-,2012-07-26
json-lib,2.3,+,2012-09-12
json-lib,2.3,+,2012-10-28
json-lib,2.3,-,2012-09-12
json-lib,2.3,+,2012-07-26
json-lib,2.3,-,2012-10-28
com.springsource.javax.persistence,1.0.0,+,2012-10-28
com.springsource.javax.persistence,1.0.0,+,2012-07-26
com.springsource.javax.persistence,1.0.0,-,2012-10-28
com.springsource.javax.persistence,1.0.0,+,2012-09-12
com.springsource.javax.persistence,1.0.0,-,2012-09-12
com.springsource.javax.persistence,1.0.0,-,2012-07-26
hibernate-c3p0,3.3.1.GA,+,2012-09-12
hibernate-c3p0,3.3.1.GA,-,2012-07-26
hibernate-c3p0,3.3.1.GA,+,2012-07-26
hibernate-c3p0,3.3.1.GA,-,2012-09-12
hibernate-c3p0,3.3.1.GA,+,2012-10-28
hibernate-c3p0,3.3.1.GA,-,2012-10-28
log4j,1.2.15,-,2012-09-12
log4j,1.2.15,-,2012-10-28
log4j,1.2.15,-,2012-07-26
log4j,1.2.15,+,2012-10-28
