library,version,sign,date
junit,4.10,-,2012-08-24
junit,4.8.1,+,2012-08-24
gwtchosen,1.0.1,+,2012-08-24
appengine-api-labs,1.5.4,-,2012-08-24
appengine-api-stubs,1.5.4,-,2012-08-24
persistence-api,1.0,+,2012-08-24
gwtp-mvp-client,0.6,-,2012-08-24
commons-beanutils,1.8.3,+,2012-08-24
gwtquery,1.1.1-SNAPSHOT,-,2012-08-24
gwtquery,1.1.0,-,2012-02-06
guava,13.0,+,2012-08-24
guava,10.0,-,2012-02-22
guava,10.0.1,+,2012-02-22
guava,10.0.1,-,2012-08-24
gin,1.5.0,-,2012-08-24
gin,1.5.0,+,2012-08-24
appengine-testing,1.5.4,-,2012-08-24
servlet-api,2.5,+,2012-08-24
