library,version,sign,date
belajar-restful-domain,0.1.2-SNAPSHOT,-,2013-01-25
belajar-restful-domain,0.1.1,-,2011-11-17
belajar-restful-domain,0.1.1-SNAPSHOT,-,2011-11-17
belajar-restful-domain,0.1.1-SNAPSHOT,-,2011-11-01
belajar-restful-domain,0.1.1-SNAPSHOT,+,2011-11-01
rest-assured,1.7.2,+,2012-11-13
rest-assured,1.4,-,2011-11-17
rest-assured,1.4,+,2011-11-17
rest-assured,1.4,-,2012-11-13
rest-assured,1.4,+,2011-11-15
belajar-restful-service,0.1.2-SNAPSHOT,+,2012-12-17
belajar-restful-service,0.1.2-SNAPSHOT,-,2013-01-25
belajar-restful-service,0.1.1,-,2011-11-17
belajar-restful-service,0.1.2-SNAPSHOT,-,2012-12-27
belajar-restful-service,0.1.1-SNAPSHOT,-,2011-11-17
belajar-restful-service,0.1.1-SNAPSHOT,-,2011-11-01
belajar-restful-service,0.1.1-SNAPSHOT,+,2011-11-01
commons-io,2.0.1,-,2013-07-01
commons-io,2.4,+,2013-07-01
commons-io,2.0.1,+,2011-11-16
commons-io,2.0.1,-,2011-11-16
commons-fileupload,1.2.2,+,2011-11-16
commons-fileupload,1.3,+,2013-07-01
commons-fileupload,1.2.2,-,2011-11-16
commons-fileupload,1.2.2,-,2013-07-01
