library,version,sign,date
mail,1.4,+,2010-09-04
mail,1.4,-,2010-09-04
spring-security-config,3.0.3.RELEASE,-,2018-06-11
spring-security-config,3.0.3.RELEASE,+,2010-09-04
rome-modules,1.5.1,+,2015-06-17
rome-propono,0.5,-,2010-09-04
rome-propono,0.5,-,2015-06-17
rome-propono,0.5,+,2010-09-04
lucene,1.4.1,-,2010-09-04
lucene,1.4.1,+,2010-09-04
twitter4j,[1.1,),-,2010-09-24
twitter4j,[1.1,),+,2010-09-04
twitter4j,[1.1,),-,2010-09-04
commons-io,1.4,+,2011-01-28
spring-web,3.0.3.RELEASE,-,2018-06-11
spring-web,1.2.8,+,2010-09-04
spring-web,3.0.3.RELEASE,+,2010-09-04
spring-web,1.2.8,-,2010-09-04
commons-lang,2.1,-,2010-09-04
commons-lang,2.1,-,2018-06-11
commons-lang,2.1,+,2010-09-04
tomcat-servlet-api,7.0.88,+,2016-05-27
ehcache,1.4.1,-,2018-06-11
ehcache,1.4.1,-,2010-09-04
ehcache,1.4.1,+,2010-09-04
xmlrpc,1.2-b1,-,2010-09-04
xmlrpc,1.2-b1,+,2010-09-04
jaxb-api,2.0,-,2010-09-04
jaxb-api,2.0,+,2010-09-04
radeox,1.0-b2,-,2010-09-04
radeox,1.0-b2,+,2010-09-04
commons-logging,1.0.4,+,2010-09-04
commons-logging,1.0.4,-,2018-06-11
commons-logging,1.0.4,-,2010-09-04
jcaptcha-all,1.0-RC6,+,2010-09-04
jcaptcha-all,1.0-RC6,-,2010-09-04
rome,0.9,-,2010-09-04
rome,0.9,-,2010-11-19
rome,1.0,-,2015-06-17
rome,0.9,+,2010-09-04
junit,3.8.1,-,2010-09-04
junit,3.8.1,-,2010-12-05
junit,3.8.1,+,2010-09-04
junit,4.6,+,2010-12-05
taglibs-standard-spec,1.2.1,+,2015-07-15
taglibs-standard-spec,1.2.1,-,2016-05-25
geoip-api,1.2.10,+,2016-05-27
ant,1.6.2,+,2010-09-04
ant,1.6.2,-,2010-09-04
commons-httpclient,3.0-rc3,-,2010-09-04
commons-httpclient,3.0-rc3,-,2010-12-06
commons-httpclient,3.0-rc3,+,2010-09-04
jdom,2.0.2,+,2015-06-17
commons-collections,3.1,-,2010-09-04
commons-collections,3.1,-,2018-06-11
commons-collections,3.1,+,2010-09-04
itext,2.0.8,-,2010-09-04
itext,2.0.8,+,2010-09-04
tomcat-jsp-api,7.0.88,+,2016-05-27
taglibs-standard-impl,1.2.1,+,2015-07-15
taglibs-standard-impl,1.2.1,-,2016-05-25
jaxb-impl,2.0.5,+,2010-09-04
jaxb-impl,2.0.5,-,2010-09-04
recaptcha4j,0.0.7,+,2012-12-17
jtidy,4aug2000r7-dev,-,2010-09-04
jtidy,4aug2000r7-dev,+,2010-09-04
spring-security-web,3.0.3.RELEASE,-,2018-06-11
spring-security-web,3.0.3.RELEASE,+,2010-09-04
guava,r07,+,2011-01-28
commons-fileupload,1.0,-,2010-09-04
commons-fileupload,1.0,+,2010-09-04
commons-fileupload,1.0,-,2018-06-11
spring-security-openid,3.0.3.RELEASE,-,2018-06-11
spring-security-openid,3.0.3.RELEASE,+,2010-09-22
core-renderer,R8,-,2010-09-04
core-renderer,R8,+,2010-09-04
mockito-core,1.8.4,+,2010-12-05
dwr,2.0.rc2,-,2010-09-04
dwr,2.0.rc2,+,2010-09-04
jsr250-api,1.0,+,2011-02-11
javax.inject,1,+,2010-09-22
