library,version,sign,date
commons-configuration,1.9,+,2012-09-30
ant-compress,1.2,+,2012-10-09
hsqldb,1.8.0.10,+,2012-08-25
hsqldb,1.8.0.10,-,2012-08-25
itextpdf,5.3.2,+,2012-09-12
itext-asian,5.2.0,+,2012-09-12
bcel,5.2,+,2012-09-20
icu4j,4.0.1,+,2012-08-21
icu4j,4.8.1.1,+,2012-08-29
icu4j,4.0.1,-,2012-08-29
jdom,2.0.2,+,2012-09-17
ant-jsch,1.8.1,+,2012-10-05
ant-jsch,1.8.4,+,2012-08-25
commons-collections,3.2.1,-,2013-12-03
jfreechart,1.0.13,+,2012-09-25
cfr,0_119,+,2016-03-09
ant-apache-oro,1.8.1,+,2012-10-05
ant-nodeps,1.8.1,+,2012-10-05
commons-compress,1.4.1,+,2012-08-20
ant-commons-net,1.8.1,+,2012-10-05
jsch,0.1.48,+,2012-08-25
jsch,0.1.45,+,2012-10-05
