library,version,sign,date
xercesImpl,2.9.1,+,2012-01-04
xercesImpl,2.9.1,-,2012-01-04
libformat,1.2.4,-,2012-01-04
libformat,1.2.4,+,2012-01-04
pentaho-bi-platform-util,3.9.0-stable,+,2012-01-04
pentaho-bi-platform-util,3.9.0-stable,-,2012-01-04
poi,3.1-FINAL,-,2012-01-04
poi,3.1-FINAL,+,2012-01-04
pentaho-reporting-engine-classic-core-platform-plugin,4.0.0-stable,-,2012-01-04
pentaho-reporting-engine-classic-core-platform-plugin,4.0.0-stable,+,2012-01-04
robochef,0.9.5,-,2012-01-04
robochef,0.9.5,+,2012-01-04
robochef,0.9.5,-,2013-01-28
pentaho-reporting-engine-classic-extensions-pmd,3.8.3-GA,-,2012-01-04
pentaho-reporting-engine-classic-extensions-pmd,3.8.3-GA,+,2012-01-04
ehcache,1.6.2,+,2012-01-04
ehcache,1.6.2,-,2012-01-04
pentaho-bi-platform-api,3.9.0-stable,+,2012-01-04
pentaho-bi-platform-api,3.9.0-stable,-,2012-01-04
mysql-connector-java,5.1.18,+,2012-01-04
mysql-connector-java,5.1.18,-,2012-01-04
xmlParserAPIs,2.6.2,-,2012-01-04
xmlParserAPIs,2.6.2,+,2012-01-04
pentaho-connections,2.2.1,+,2012-01-04
pentaho-connections,2.2.1,-,2012-01-04
jersey-server,1.6,-,2013-01-07
jersey-server,1.11,-,2013-03-20
pentaho-reporting-engine-wizard-core,3.8.3-GA,-,2012-01-04
pentaho-reporting-engine-wizard-core,3.8.3-GA,+,2012-01-04
jersey-test-framework-core,1.6,-,2013-01-28
cpf,TRUNK-20130130.173337-1,+,2013-01-30
jersey-core,1.6,-,2013-01-07
jersey-core,1.11,-,2013-03-20
commons-logging,1.1.1,+,2012-01-04
commons-logging,1.1.1,-,2012-01-04
json,20080701,+,2012-01-04
json,20080701,-,2012-01-04
libserializer,1.2.2,+,2012-01-04
libserializer,1.2.2,-,2012-01-04
pentaho-reporting-engine-classic-extensions-mondrian,3.8.3-GA,-,2012-01-04
pentaho-reporting-engine-classic-extensions-mondrian,3.8.3-GA,+,2012-01-04
commons-vfs,1.0,+,2012-01-04
commons-vfs,1.0,-,2012-01-04
libformula,1.2.0,+,2012-01-04
libformula,1.2.0,-,2012-01-04
jxl,2.6.12,-,2012-01-04
jxl,2.6.12,+,2012-01-04
pentaho-reporting-engine-classic-core,3.8-SNAPSHOT,-,2012-01-04
pentaho-reporting-engine-classic-core,3.8-SNAPSHOT,+,2012-01-04
cda,TRUNK-SNAPSHOT,-,2012-01-04
cda,TRUNK-20130130.171253-1,+,2013-01-28
cda,TRUNK-SNAPSHOT,-,2013-01-30
cda,TRUNK-SNAPSHOT,+,2012-01-04
cda,TRUNK-20130128.133942-1,+,2013-01-30
cda,TRUNK-20130130.171253-1,+,2013-01-30
cda,TRUNK-20130128.133942-1,-,2013-01-28
cda,TRUNK-20130130.171253-1,-,2013-01-30
cda,TRUNK-SNAPSHOT,-,2013-01-28
junit,3.8.1,+,2012-01-04
junit,3.8.1,-,2012-01-04
mondrian,3.2.0.13658,+,2012-01-04
mondrian,3.2.0.13658,-,2012-01-04
hsqldb,1.8.0.10,+,2012-01-04
hsqldb,1.8.0.10,-,2012-01-04
jersey-spring,1.6,-,2012-01-04
jersey-spring,1.6,+,2012-01-04
jersey-spring,1.6,-,2013-01-28
libfonts,1.2.3,+,2012-01-04
libfonts,1.2.3,-,2012-01-04
commons-httpclient,3.1,-,2012-01-04
commons-httpclient,3.1,+,2012-01-04
jackson-jaxrs,1.8.5,+,2012-01-04
jackson-jaxrs,1.8.5,-,2012-01-04
libloader,1.2.3,+,2012-01-04
libloader,1.2.3,-,2012-01-04
itext,2.1.7,-,2012-01-04
itext,2.1.7,+,2011-12-16
itext,1.5.2,-,2012-01-04
itext,1.5.2,+,2012-01-04
itext,2.1.7,+,2012-01-04
pentaho-reporting-engine-classic-extensions-cda,TRUNK-SNAPSHOT,-,2012-01-04
pentaho-reporting-engine-classic-extensions-cda,EXPERIMENTAL,-,2012-03-19
pentaho-reporting-engine-classic-extensions-cda,3.8-SNAPSHOT,-,2012-02-21
pentaho-reporting-engine-classic-extensions-cda,TRUNK-SNAPSHOT,+,2012-01-04
pentaho-reporting-engine-classic-extensions-cda,TRUNK-SNAPSHOT,-,2012-02-07
pentaho-reporting-engine-classic-extensions-cda,3.9.0-RC1,-,2012-02-21
pentaho-reporting-engine-classic-extensions-cda,TRUNK-SNAPSHOT,-,2012-02-22
pentaho-reporting-engine-classic-extensions-cda,saiku-SNAPSHOT,-,2013-01-28
pentaho-reporting-engine-classic-extensions-cda,EXPERIMENTAL,-,2012-03-04
jgroups,2.12.0.CR5,-,2012-01-04
jgroups,2.12.0.CR5,+,2012-01-04
libxml,1.2.2,+,2012-01-04
libxml,1.2.2,-,2012-01-04
slf4j-jdk14,1.6.4,+,2012-01-04
slf4j-jdk14,1.6.4,-,2012-01-04
bsh,2.0b4,-,2012-01-04
bsh,2.0b4,+,2012-01-04
libbase,1.2.2,+,2012-01-04
libbase,1.2.2,-,2012-01-04
libdocbundle,1.2.3,+,2012-01-04
libdocbundle,1.2.3,-,2012-01-04
librepository,1.2.3,+,2012-01-04
librepository,1.2.3,-,2012-01-04
activation,1.1-rev-1,-,2012-01-04
activation,1.1-rev-1,+,2012-01-04
pentaho-metadata,3.4.3,-,2012-01-04
pentaho-metadata,3.4.3,+,2012-01-04
pentaho-bi-platform-engine-core,3.9.0-stable,+,2012-01-04
pentaho-bi-platform-engine-core,3.9.0-stable,-,2012-01-04
servlet-api,2.5-20081211,-,2012-01-04
servlet-api,2.5-20081211,+,2012-01-04
