library,version,sign,date
hamcrest-core,1.3,-,2018-12-18
junit,4.11,-,2015-06-24
junit,4.11,-,2016-07-08
junit,4.11,-,2014-12-18
junit,4.11,-,2015-06-05
junit,4.8.1,-,2013-11-07
junit,4.8.1,-,2013-11-06
junit,4.8.1,-,2013-11-04
junit,4.8.1,-,2013-11-02
junit,4.11,+,2013-11-04
junit,4.8.1,+,2013-10-27
junit,4.11,+,2015-07-02
junit,4.11,+,2013-12-31
junit,4.11,-,2018-12-12
junit,4.11,-,2013-11-05
junit,4.11,+,2014-12-18
junit,3.8.1,-,2014-12-18
junit,4.8.1,+,2013-11-02
junit,4.11,+,2015-04-26
junit,4.8.1,+,2013-11-06
junit,4.8.1,+,2013-11-05
junit,4.8.1,+,2013-11-04
junit,4.11,+,2015-06-20
hamcrest-library,1.3,-,2018-12-18
assertj-core,1.5.0,+,2014-03-31
assertj-core,1.5.0,-,2014-12-18
assertj-core,1.5.0,+,2014-12-18
arquillian-junit-container,1.1.7.Final,-,2017-10-13
arquillian-junit-container,1.1.7.Final,+,2017-08-08
jakarta.xml.bind-api,2.3.2,+,2018-12-18
awaitility,1.3.5,+,2013-12-03
awaitility,1.6.0,+,2014-12-18
awaitility,1.6.0,-,2018-12-18
awaitility,1.3.5,-,2014-03-31
awaitility,1.6.0,-,2014-12-18
shrinkwrap-resolver-impl-maven,2.1.1,-,2017-10-13
shrinkwrap-resolver-impl-maven,2.1.1,+,2017-08-08
js,1.7R1,-,2014-12-18
js,1.7R1,+,2014-12-18
js,1.7R1,+,2013-11-07
js,1.7R1,-,2018-12-18
jsonassert,1.2.1,-,2014-12-18
jsonassert,1.2.1,+,2014-12-18
jsonassert,1.2.1,-,2018-12-18
jsonassert,1.2.1,+,2013-11-07
httpunit,1.7,+,2013-11-07
httpunit,1.7,+,2014-12-18
httpunit,1.7,-,2014-12-18
shrinkwrap-resolver-impl-maven-archive,2.1.1,-,2017-10-13
shrinkwrap-resolver-impl-maven-archive,2.1.1,+,2017-08-08
xmlunit,1.5,+,2014-12-18
xmlunit,1.5,+,2013-11-07
xmlunit,1.5,-,2014-12-18
xmlunit,1.5,-,2018-12-18
jaxb-runtime,2.3.2,+,2018-12-18
javaee-api,7.0,+,2013-11-02
javaee-api,7.0,-,2013-11-06
javaee-api,7.0,-,2013-11-05
javaee-api,7.0,-,2013-10-27
javaee-api,7.0,-,2019-05-04
javaee-api,7.0,+,2018-08-17
javaee-api,7.0,-,2013-11-04
javaee-api,7.0,-,2013-11-02
javaee-api,7.0,-,2014-12-18
javaee-api,7.0,+,2013-10-27
javaee-api,7.0,+,2013-09-28
javaee-api,7.0,-,2013-09-28
javaee-api,7.0,+,2019-12-16
javaee-api,7.0,+,2013-11-04
javaee-api,7.0,+,2014-10-16
javaee-api,7.0,+,2013-11-05
javaee-api,7.0,+,2014-12-18
javaee-api,7.0,+,2013-11-06
omniutils,0.11,+,2018-12-18
omniutils,0.10,+,2018-10-31
omniutils,0.10,-,2018-12-18
arquillian-protocol-servlet,1.1.7.Final,-,2017-10-13
arquillian-protocol-servlet,1.1.7.Final,+,2017-08-08
json,20131018,-,2013-11-12
json,20131018,-,2018-12-18
json,1.0-SNAPSHOT,-,2018-12-12
json,20131018,+,2014-12-18
json,20131018,+,2013-11-12
json,20131018,-,2014-12-18
htmlunit,2.33,-,2019-02-28
htmlunit,2.13,-,2018-07-05
htmlunit,2.31,-,2018-06-21
htmlunit,2.13,-,2018-05-29
htmlunit,2.13,+,2013-12-11
htmlunit,2.34.0,-,2019-04-29
htmlunit,2.13,-,2014-12-18
htmlunit,2.13,+,2013-12-31
htmlunit,2.13,+,2014-12-18
htmlunit,2.31,-,2018-12-18
