library,version,sign,date
junit,4.3,-,2012-12-27
junit,4.8.2,+,2012-12-27
junit,4.11,-,2012-12-27
commons-math,2.2,-,2012-12-27
commons-math,2.0,-,2012-12-27
commons-codec,1.3,-,2012-12-27
commons-cli,1.2,-,2012-12-27
trove4j,2.0.2,-,2012-12-27
junit-addons,1.4,-,2012-12-27
xstream,1.2.2,-,2012-12-27
jcgrid,0.05,-,2012-12-27
TableLayout,20050920,-,2012-12-27
commons-lang,2.3,-,2012-12-27
xpp3_min,1.1.3.4.O,-,2012-12-27
log4j,1.2.17,+,2012-12-27
log4j,1.2.17,-,2012-12-27
log4j,1.2.9,-,2012-12-27
