library,version,sign,date
slf4j-api,[1.7,2),-,2014-02-27
commons-codec,[1.7,2),-,2014-02-27
freemarker,[2.3.20],-,2014-02-27
freemarker,[2.3.20],-,2014-01-04
freemarker,[2.3.20],+,2013-12-17
bndlib,[2.1.0,3),-,2014-02-27
joda-time,[2.3,3),-,2014-02-27
jackson-databind,[2.3.0],-,2014-02-27
jackson-databind,[2.3.0],+,2013-12-15
jackson-core,[2.3.0],-,2014-02-27
jackson-core,[2.3.0],+,2013-12-15
commons-lang3,[3.2.1,4),-,2014-02-27
commons-lang3,[3.2.1,4),+,2014-01-04
jackson-datatype-joda,[2.3.0],-,2014-02-27
jackson-datatype-joda,[2.3.0],+,2013-12-15
guava,[16.0,17),-,2014-02-27
guava,[15.0,16),-,2014-01-30
jackson-datatype-guava,[2.3.0],-,2014-02-27
jackson-datatype-guava,[2.3.0],+,2013-12-15
jackson-dataformat-csv,[2.3.0],-,2014-02-27
jackson-dataformat-csv,[2.3.0],+,2013-12-15
