library,version,sign,date
junit,4.11,+,2014-03-14
junit,4.7,-,2014-03-13
junit,4.11,-,2016-01-21
junit,4.11,+,2016-01-21
junit,4.11,+,2015-01-13
junit,4.11,-,2016-12-02
jython,2.5.3,+,2016-01-21
jython,2.5.3,-,2016-01-21
jython,2.5.3,+,2014-03-14
jython,2.5.3,+,2015-01-13
commons-cli,1.2,-,2016-01-21
commons-cli,1.2,+,2015-01-13
commons-cli,1.2,+,2013-11-12
commons-cli,1.2,+,2016-01-21
groovy-all,2.1.6,+,2016-04-01
groovy-all,2.1.6,-,2015-01-13
groovy-all,2.1.6,+,2014-06-04
webmagic-extension,0.6.1,-,2017-05-29
webmagic-extension,0.5.0,-,2014-05-02
webmagic-extension,0.4.0,-,2013-12-03
webmagic-extension,0.5.3,-,2016-12-18
webmagic-extension,0.5.1,-,2014-06-04
webmagic-extension,0.7.0,-,2017-06-04
webmagic-extension,0.5.0,+,2014-04-27
webmagic-extension,0.4.2,-,2016-12-18
webmagic-extension,0.4.2,-,2014-03-14
webmagic-extension,0.4.3,+,2014-03-14
webmagic-extension,0.4.2,-,2014-03-13
webmagic-extension,0.7.1,-,2017-06-17
webmagic-extension,0.4.3,-,2016-01-21
webmagic-extension,0.4.0,-,2013-11-28
webmagic-extension,0.5.1,-,2016-01-21
webmagic-extension,0.4.3,-,2014-04-27
webmagic-extension,0.4.3,-,2014-03-14
webmagic-extension,0.6.0,-,2017-01-21
webmagic-extension,0.5.3,+,2016-01-21
webmagic-extension,0.5.2,-,2016-01-21
webmagic-extension,0.4.1,-,2013-12-03
webmagic-core,0.6.1,-,2017-05-29
webmagic-core,0.5.0,-,2014-05-02
webmagic-core,0.4.0,-,2013-12-03
webmagic-core,0.5.3,-,2016-12-18
webmagic-core,0.5.1,-,2014-06-04
webmagic-core,0.7.0,-,2017-06-04
webmagic-core,0.5.0,+,2014-04-27
webmagic-core,0.4.2,-,2016-12-18
webmagic-core,0.4.2,-,2014-03-14
webmagic-core,0.4.3,+,2014-03-14
webmagic-core,0.4.2,-,2014-03-13
webmagic-core,0.7.1,-,2017-06-17
webmagic-core,0.4.0,-,2013-11-28
webmagic-core,0.5.1,-,2016-01-21
webmagic-core,0.4.3,-,2014-04-27
webmagic-core,0.4.3,-,2014-03-14
webmagic-core,0.6.0,-,2017-01-21
webmagic-core,0.5.3,+,2016-01-21
webmagic-core,0.5.2,-,2016-01-21
webmagic-core,0.4.1,-,2013-12-03
jruby,1.7.6,+,2015-01-13
jruby,1.7.6,-,2016-01-21
jruby,1.7.6,+,2016-01-21
