library,version,sign,date
hamcrest-library,1.3,-,2018-10-20
hamcrest-library,1.3,+,2018-03-27
hamcrest-library,1.3,+,2018-10-20
junit,4.11,-,2017-02-06
junit,3.8.2,-,2014-04-30
junit,4.12,-,2019-09-05
junit,3.8.2,-,2013-03-07
junit,4.11,+,2013-03-24
junit,4.12,+,2017-02-06
junit,4.11,+,2014-05-31
junit,3.8.2,+,2006-12-21
junit,4.11,-,2014-05-31
junit,3.8.2,-,2017-12-26
junit,4.8.1,-,2013-03-05
junit,3.8.2,-,2006-12-21
junit,3.8.2,+,2010-01-11
junit,4.12,-,2018-10-20
junit,4.8.1,+,2010-05-26
junit,4.11,-,2013-03-24
junit,4.11,+,2013-12-23
junit,4.11,-,2013-03-07
