library,version,sign,date
easymock,2.4,-,2018-03-05
spring-test,3.1.2.RELEASE,-,2018-03-05
junit,4.4,-,2018-03-05
xmlsec,1.5.8,+,2018-03-05
spring-security-config,3.1.2.RELEASE,-,2018-03-05
xml-apis,1.4.01,-,2018-03-05
xml-apis,1.4,+,2018-03-05
xml-apis,1.4,-,2019-03-14
xml-apis,1.4,-,2018-03-05
esapi,2.1.0.1,+,2018-03-05
bcpkix-jdk15on,1.58,+,2018-03-05
bcpkix-jdk15on,1.58,-,2019-03-14
opensaml,2.6.4,-,2018-03-05
opensaml,2.6.1,-,2017-12-20
xmlunit,1.0,-,2018-03-05
slf4j-api,1.6.3,-,2018-03-05
javax.servlet-api,3.0.1,+,2018-03-05
velocity-engine-core,2.0,+,2018-03-05
xalan,2.7.2,+,2018-03-05
commons-logging,1.1.1,-,2018-03-05
spring-security-web,3.1.2.RELEASE,-,2018-03-05
spring-security-core,3.1.2.RELEASE,-,2018-03-05
not-going-to-be-commons-ssl,0.3.19,+,2019-03-06
not-going-to-be-commons-ssl,0.3.19,-,2019-03-14
bcprov-jdk15on,1.58,+,2018-03-05
bcprov-jdk15on,1.58,-,2019-03-14
