library,version,sign,date
common,0.1-SNAPSHOT,+,2014-05-13
common,0.1-SNAPSHOT,-,2014-05-13
common,0.1-SNAPSHOT,+,2014-05-12
miner-common,0.1-SNAPSHOT,-,2014-05-13
miner-common,0.1-SNAPSHOT,+,2014-05-12
stackd-core-common,0.1-SNAPSHOT,+,2014-05-13
stackd-mmo-common,0.1-SNAPSHOT,+,2014-05-13
stackd-core-client,0.1-SNAPSHOT,+,2014-05-13
miner-launcher,0.1-SNAPSHOT,-,2014-05-13
miner-launcher,0.1-SNAPSHOT,+,2014-05-12
stackd-mmo-client,0.1-SNAPSHOT,+,2014-05-13
httpclient,0.1-SNAPSHOT,-,2014-05-13
httpclient,0.1-SNAPSHOT,+,2014-05-12
httpclient,4.3.3,-,2014-05-13
httpclient,0.1-SNAPSHOT,+,2014-05-13
