library,version,sign,date
spring-test,3.0.5.RELEASE,+,2012-04-12
spring-test,3.0.5.RELEASE,-,2012-04-18
spring-test,3.0.5.RELEASE,+,2012-04-06
spring-test,3.0.5.RELEASE,-,2012-04-12
slf4j-log4j12,1.6.0,+,2012-04-06
slf4j-log4j12,1.6.0,-,2012-04-06
slf4j-log4j12,1.6.0,-,2012-03-28
mail,1.4,+,2012-08-01
powermock-module-junit4,1.4.9,+,2012-04-03
powermock-module-junit4,1.4.9,-,2012-04-06
powermock-module-junit4,1.4.9,+,2012-04-06
joda-time,2.0,+,2012-04-03
joda-time,2.0,-,2012-04-06
joda-time,2.0,+,2012-04-06
joda-time,2.0,+,2012-03-29
commons-collections,2.1.1,-,2012-04-26
commons-collections,2.1.1,+,2012-04-06
commons-collections,2.1.1,+,2012-03-29
commons-collections,2.1.1,-,2012-04-06
commons-beanutils,1.8.3,-,2012-04-06
commons-beanutils,1.8.3,+,2012-04-06
commons-beanutils,1.8.3,-,2012-03-28
powermock-api-mockito,1.4.9,+,2012-04-03
powermock-api-mockito,1.4.9,-,2012-04-06
powermock-api-mockito,1.4.9,+,2012-04-06
spring-web,3.0.5.RELEASE,-,2012-04-02
spring-web,3.0.5.RELEASE,-,2012-03-28
spring-context,3.0.5.RELEASE,-,2012-04-02
mockito-all,1.8.5,-,2012-04-06
mockito-all,1.8.5,+,2012-04-03
mockito-all,1.8.5,+,2012-04-06
spring-core,3.0.5.RELEASE,-,2012-04-02
org.ektorp.spring,1.3.0,+,2012-09-24
org.ektorp.spring,1.1.1,+,2012-04-02
org.ektorp.spring,1.1.1,-,2012-09-24
spring-webmvc,3.0.5.RELEASE,-,2012-03-28
