library,version,sign,date
liquibase-core,2.0.5,-,2013-05-13
liquibase-core,2.0.5,+,2013-05-11
cglib,2.2.2,-,2013-04-17
cglib,2.2.2,+,2013-05-13
cglib,2.2.2,-,2013-05-13
cglib,2.2.2,+,2013-04-17
freemarker,2.3.9,-,2013-04-17
freemarker,2.3.9,+,2013-05-13
freemarker,2.3.9,-,2013-05-13
freemarker,2.3.9,+,2013-04-17
sshj,0.4.0,+,2013-04-17
sshj,0.4.0,-,2013-05-13
sshj,0.4.0,-,2013-04-17
sshj,0.4.0,+,2013-05-13
sqlite-jdbc,3.7.2,-,2013-05-13
sqlite-jdbc,3.7.2,+,2013-05-10
ftp-common,0.6,-,2013-07-15
ftp-common,0.6,-,2013-05-13
ftp-common,0.7-SNAPSHOT,-,2013-12-09
ftp-common,0.6,-,2013-05-20
ftp-common,0.5,-,2013-04-17
ftp-common,0.5,+,2013-04-17
ftp-common,0.6,+,2013-12-09
ftp-common,0.7-SNAPSHOT,+,2013-07-15
ftp-common,0.6,+,2013-06-11
ftp-common,0.7-SNAPSHOT,+,2013-05-20
ftp-common,0.6,+,2013-05-13
ftp-common,0.7-SNAPSHOT,-,2013-06-11
trakt-java,1.3.0,+,2013-05-13
trakt-java,1.3.0,-,2013-05-13
liquibase-slf4j,1.0.0,+,2013-05-13
c3p0,0.9.1.2,+,2013-04-17
c3p0,0.9.1.2,-,2013-04-17
c3p0,0.9.1.2,+,2013-05-13
c3p0,0.9.1.2,-,2013-05-13
janino,2.5.10,+,2013-04-17
janino,2.5.10,-,2013-05-13
janino,2.5.10,+,2013-05-13
janino,2.5.10,-,2013-04-17
