library,version,sign,date
jackson-annotations,2.0.0,+,2012-07-14
jackson-annotations,2.0.6,-,2012-10-30
jackson-annotations,2.0.0,-,2012-09-05
slf4j-log4j12,1.6.6,-,2012-10-30
slf4j-log4j12,1.6.6,+,2012-06-26
slf4j-log4j12,1.6.4,+,2012-03-28
slf4j-log4j12,1.6.4,-,2012-03-28
slf4j-log4j12,1.6.4,-,2012-06-26
jackson-databind,2.0.0,+,2012-07-14
jackson-databind,2.0.6,-,2012-10-30
jackson-databind,2.0.0,-,2012-09-05
joda-time,1.6.2-2009q,-,2012-10-30
joda-time,1.6.2-2009q,+,2012-03-28
joda-time,2.9.4,+,2016-04-21
joda-time,1.6.2-2009q,-,2012-03-28
jackson-core,2.0.0,+,2012-07-14
jackson-core,2.0.6,-,2012-10-30
jackson-core,2.0.0,-,2012-09-05
logging,0.1.2-SNAPSHOT,-,2012-07-14
logging,0.1.0-SNAPSHOT,+,2012-03-28
logging,0.1.0-SNAPSHOT,+,2012-03-17
logging,0.1.2,-,2012-10-25
logging,0.1.1,-,2012-07-14
logging,0.1.3-SNAPSHOT,-,2012-10-30
logging,0.1.0,-,2012-06-05
logging,0.1.0-SNAPSHOT,-,2012-03-28
logging,0.1.0-SNAPSHOT,-,2012-04-17
logging,0.1.0-SNAPSHOT,-,2012-06-02
annotations,2.0.1,-,2013-08-27
annotations,2.0.1,+,2012-10-30
testng,6.8,-,2012-10-30
testng,6.1.1,-,2012-03-28
testng,6.1.1,-,2012-09-05
testng,6.1.1,+,2012-03-28
jackson-datatype-guava,2.0.2,-,2012-10-30
jackson-datatype-guava,2.0.2,+,2012-10-25
jackson-datatype-guava,2.0.6,-,2012-10-30
jackson-datatype-guava,2.0.6,+,2012-10-25
guava,12.0.1,-,2012-09-05
guava,11.0.1,+,2012-03-28
guava,11.0.1,-,2012-04-17
guava,11.0.1,-,2012-03-28
guava,13.0.1,-,2012-10-30
guava,12.0,-,2012-07-14
commons-lang,2.6,-,2012-03-28
commons-lang,2.6,-,2012-10-30
commons-lang,2.6,+,2012-03-28
log4j,1.2.13,+,2012-06-26
log4j,1.2.13,-,2012-10-30
log4j,1.2.13,-,2012-03-28
log4j,1.2.13,-,2012-06-26
log4j,1.2.13,+,2012-03-28
