library,version,sign,date
junit,4.8.2,-,2013-06-18
logback-classic,1.0.10,-,2013-06-18
hsqldb,2.2.9,+,2013-04-04
spring-security-config,3.1.3.RELEASE,+,2013-04-08
spring-security-config,3.1.3.RELEASE,-,2013-04-11
aspectjrt,1.7.1,+,2013-04-05
velocity,1.7,+,2013-04-01
hibernate-jpamodelgen,1.2.0.Final,+,2013-04-04
jstl,1.1.2,-,2013-03-27
usertype.core,3.0.0.GA,+,2013-04-04
ehcache,2.7.2,+,2013-07-10
hibernate-validator,4.3.1.Final,+,2013-04-12
hibernate-validator,4.3.1.Final,+,2013-04-22
hibernate-validator,4.3.1.Final,-,2013-04-19
ical4j,1.0.4,+,2013-04-26
lambdaj,2.3.1,+,2013-05-31
guava,14.0.1,+,2013-04-04
aspectjweaver,1.7.2,+,2013-04-05
pluto-taglib,1.1.7,-,2013-03-28
pluto-taglib,1.1.7,-,2013-04-01
pluto-taglib,2.1.0-M3,-,2013-04-01
joda-time-jsptags,1.1.1,+,2013-04-05
