library,version,sign,date
automaton,1.11-8,+,2013-01-30
uimaj-core,2.4.0,+,2012-10-26
uimaj-core,2.4.0,-,2012-10-26
uimaj-core,2.4.0,-,2012-06-07
uimaj-core,2.4.0,+,2012-06-07
tika-core,1.1,+,2012-10-26
tika-core,1.1,+,2012-06-07
tika-core,1.1,-,2012-06-07
tika-core,1.1,-,2012-10-26
txtfnnl-utils,0.1,-,2012-08-02
txtfnnl-utils,0.1,+,2012-06-19
txtfnnl-utils,0.1,+,2012-06-26
txtfnnl-utils,0.2,-,2012-08-03
txtfnnl-utils,0.3,+,2012-12-18
txtfnnl-utils,0.2,-,2012-10-26
txtfnnl-utils,0.3,+,2012-10-26
txtfnnl-utils,0.3,-,2013-02-20
h2,1.3.166,+,2012-10-26
h2,1.3.166,-,2012-10-26
h2,1.3.166,-,2012-08-03
h2,1.3.166,+,2012-06-26
h2,1.3.166,+,2012-08-02
h2,1.3.166,+,2012-08-03
uimafit,1.3.1,+,2012-06-22
uimafit,1.3.1,+,2012-12-18
uimafit,1.3.1,-,2012-06-22
uimafit,1.3.1,+,2012-06-19
uimafit,1.3.1,-,2012-12-13
uimafit,1.3.1,+,2012-06-07
uimafit,1.3.1,+,2012-12-13
libfsmg,1.0,+,2012-12-18
