library,version,sign,date
hibernate-jpa-2.0-api,1.0.0.Final,+,2013-04-05
ejb3-persistence,1.0.1.GA,+,2013-04-05
jdbc-stdext,2.0,+,2013-04-05
org.springframework.orm,3.0.5.RELEASE,+,2013-04-05
joda-time,2.1,+,2013-04-05
antlr,2.7.7,+,2013-04-05
commons-collections,3.2.1,+,2013-04-05
commons-dbcp,1.0,+,2013-04-05
hibernate,3.2.6.ga,+,2013-01-24
hibernate,3.2.6.ga,+,2013-04-05
hibernate,3.2.5.ga,+,2013-04-05
dom4j,1.6.1,+,2013-04-05
mysql-connector-java,5.1.6,+,2013-04-05
hibernate-annotations,3.3.1.GA,+,2013-04-05
jta,1.0.1B,+,2013-04-05
commons-logging,1.1.1,+,2013-04-05
json-simple,1.1,+,2013-04-05
javaee-web-api,6.0,+,2013-04-05
javaee-web-api,6.0,+,2013-01-24
aopalliance,1.0,+,2013-04-05
log4j,1.2.16,+,2013-01-22
log4j,1.2.16,+,2013-04-05
