library,version,sign,date
guice-servlet,3.0,+,2011-11-06
guice-servlet,3.0,+,2011-09-14
guice-servlet,3.0,+,2011-03-24
guice-servlet,3.0,-,2011-09-14
guice-servlet,3.0,-,2011-11-06
guice-servlet,3.0,+,2012-05-08
JavaCodeAnalyzerPlugin,0.1-RC1,-,2011-11-06
JavaCodeAnalyzerPlugin,0.1-SNAPSHOT,+,2011-09-25
JavaCodeAnalyzerPlugin,0.1-SNAPSHOT,-,2011-05-03
JavaCodeAnalyzerPlugin,0.1-RC1,-,2011-10-25
JavaCodeAnalyzerPlugin,0.1-SNAPSHOT,-,2011-08-07
JavaCodeAnalyzerPlugin,0.1-SNAPSHOT,-,2011-09-25
JavaCodeAnalyzerPlugin,0.1-RC2,-,2012-02-20
JavaCodeAnalyzerPlugin,1.0-SNAPSHOT,+,2010-10-19
JavaCodeAnalyzerPlugin,0.1-RC1,+,2011-10-25
JavaCodeAnalyzerPlugin,1.0-SNAPSHOT,-,2010-10-26
JavaCodeAnalyzerPlugin,1.0-SNAPSHOT,-,2010-12-04
JavaCodeAnalyzerPlugin,1.0-SNAPSHOT,+,2010-10-26
junit,3.8.1,+,2010-10-19
junit,4.8.2,-,2011-11-06
junit,3.8.1,-,2010-10-26
junit,4.8.1,+,2010-08-13
junit,3.8.1,-,2010-12-04
junit,4.7,-,2011-05-03
junit,4.8.2,+,2012-05-08
junit,3.8.1,+,2011-09-25
junit,4.8.2,-,2011-09-14
junit,3.8.1,+,2011-01-26
junit,4.7,-,2010-08-13
junit,3.8.1,+,2011-02-12
junit,3.8.1,+,2010-10-26
junit,4.8.1,-,2011-05-03
junit,4.8.2,+,2011-11-06
junit,4.7,+,2010-07-30
junit,4.8.2,+,2011-09-14
junit,4.8.1,-,2010-08-13
junit,3.8.1,-,2011-05-03
junit,3.8.1,-,2011-09-25
junit,3.8.1,+,2011-11-06
SubversionPlugin,0.1-SNAPSHOT,-,2010-10-26
SubversionPlugin,0.1-SNAPSHOT,+,2010-09-21
SubversionPlugin,0.1-RC1,-,2011-11-06
SubversionPlugin,0.1-SNAPSHOT,+,2011-09-14
