library,version,sign,date
spring-beans,3.0.5.RELEASE,-,2012-07-27
spring-beans,3.0.5.RELEASE,+,2012-05-17
spring-beans,3.0.5.RELEASE,-,2012-05-17
spring-beans,3.0.5.RELEASE,+,2011-04-03
spring-beans,3.0.5.RELEASE,-,2011-04-03
slf4j-log4j12,1.6.1,+,2012-05-17
slf4j-log4j12,1.6.1,-,2011-04-03
slf4j-log4j12,1.6.1,-,2017-07-24
slf4j-log4j12,1.6.1,+,2011-04-03
slf4j-log4j12,1.6.1,-,2012-05-17
validation-api,1.0.0.GA,+,2012-05-17
validation-api,1.0.0.GA,-,2011-04-03
validation-api,1.0.0.GA,-,2012-05-17
validation-api,1.0.0.GA,-,2016-11-20
validation-api,1.1.0.Final,-,2017-11-05
validation-api,1.0.0.GA,+,2011-04-03
spring-aspects,3.0.5.RELEASE,-,2012-07-27
spring-aspects,3.0.5.RELEASE,+,2012-05-17
spring-aspects,3.0.5.RELEASE,-,2012-05-17
spring-aspects,3.0.5.RELEASE,+,2011-04-03
spring-aspects,3.0.5.RELEASE,-,2011-04-03
spring-web,3.0.5.RELEASE,-,2012-07-27
spring-web,3.0.5.RELEASE,+,2012-05-17
spring-web,3.0.5.RELEASE,-,2012-05-17
spring-web,3.0.5.RELEASE,+,2011-04-03
spring-web,3.0.5.RELEASE,-,2011-04-03
spring-context,3.0.5.RELEASE,-,2012-07-27
spring-context,3.0.5.RELEASE,+,2012-05-17
spring-context,3.0.5.RELEASE,-,2012-05-17
spring-context,3.0.5.RELEASE,+,2011-04-03
spring-context,3.0.5.RELEASE,-,2011-04-03
slf4j-api,1.6.1,+,2012-05-17
slf4j-api,1.6.1,-,2011-04-03
slf4j-api,1.6.1,-,2017-07-24
slf4j-api,1.6.1,+,2011-04-03
slf4j-api,1.6.1,-,2012-05-17
javax.servlet-api,3.1.0,+,2016-02-28
spring-core,3.0.5.RELEASE,-,2012-07-27
spring-core,3.0.5.RELEASE,+,2012-05-17
spring-core,3.0.5.RELEASE,-,2012-05-17
spring-core,3.0.5.RELEASE,+,2011-04-03
spring-core,3.0.5.RELEASE,-,2011-04-03
spring-webmvc,3.0.5.RELEASE,-,2012-07-27
spring-webmvc,3.0.5.RELEASE,+,2012-05-17
spring-webmvc,3.0.5.RELEASE,-,2012-05-17
spring-webmvc,3.0.5.RELEASE,+,2011-04-03
spring-webmvc,3.0.5.RELEASE,-,2011-04-03
hibernate-validator-annotation-processor,4.1.0.Final,-,2016-11-20
hibernate-validator-annotation-processor,4.1.0.Final,-,2012-05-17
hibernate-validator-annotation-processor,4.1.0.Final,+,2012-05-17
hibernate-validator-annotation-processor,4.1.0.Final,+,2011-04-03
hibernate-validator-annotation-processor,4.1.0.Final,-,2011-04-03
spring-expression,3.0.5.RELEASE,-,2012-07-27
spring-expression,3.0.5.RELEASE,+,2012-05-17
spring-expression,3.0.5.RELEASE,-,2012-05-17
spring-expression,3.0.5.RELEASE,+,2011-04-03
spring-expression,3.0.5.RELEASE,-,2011-04-03
spring-aop,3.0.5.RELEASE,-,2012-07-27
spring-aop,3.0.5.RELEASE,+,2012-05-17
spring-aop,3.0.5.RELEASE,-,2012-05-17
spring-aop,3.0.5.RELEASE,+,2011-04-03
spring-aop,3.0.5.RELEASE,-,2011-04-03
log4j,1.2.15,+,2012-05-17
log4j,1.2.15,-,2012-05-17
log4j,1.2.15,-,2011-04-03
log4j,1.2.15,+,2011-04-03
