library,version,sign,date
xercesImpl,2.10.0,+,2012-07-23
junit,4.10,+,2012-07-23
mysql-connector-java,5.1.21,-,2012-07-23
mysql-connector-java,5.1.21,+,2012-07-23
postgresql,9.1-901-1.jdbc4,-,2012-07-23
postgresql,9.1-901-1.jdbc4,+,2012-07-23
nlp-utils,0.0.1-SNAPSHOT,-,2012-11-13
nlp-utils,0.0.1-SNAPSHOT,+,2012-10-23
jaxen,1.1.3,+,2012-07-23
jdom,2.0.2,+,2012-07-23
jdom,2.0.2,-,2012-07-23
layouting,0.0.1-SNAPSHOT,+,2012-07-23
jfreechart,1.0.14,+,2012-07-23
jfreechart,1.0.14,-,2012-07-23
httpclient,4.2.1,-,2012-07-23
httpclient,4.2.1,+,2012-07-23
