library,version,sign,date
hoverfly-java,0.4.3,+,2017-03-29
hoverfly-java,0.4.3,-,2017-03-29
hoverfly-java,0.4.3,+,2017-03-09
hoverfly-java,0.4.3,-,2017-05-25
jsoup,1.8.3,-,2017-03-29
jsoup,1.8.3,+,2017-03-29
jsoup,1.8.3,+,2017-01-26
jsoup,1.8.3,-,2018-03-20
commons-io,2.5,+,2017-03-29
commons-io,2.5,-,2017-03-29
commons-io,2.5,+,2016-12-05
commons-io,2.5,-,2019-08-06
arquillian-spacelift,1.0.0.Alpha9,-,2017-03-29
arquillian-spacelift,1.0.0.Alpha9,+,2017-03-29
arquillian-spacelift,1.0.0.Alpha9,+,2016-12-05
arquillian-spacelift,1.0.0.Alpha9,-,2017-08-24
arquillian-spacelift,1.0.0.Alpha9,+,2016-03-18
