library,version,sign,date
spring-data-jpa,1.1.0.RELEASE,-,2012-07-23
spring-data-jpa,1.1.0.RELEASE,-,2012-06-27
spring-data-jpa,1.2.0.RELEASE,+,2012-07-23
spring-data-jpa,1.1.0.RELEASE,+,2012-06-27
spring-data-jpa,1.3.0.RELEASE,+,2013-02-06
spring-data-jpa,1.2.0.RELEASE,-,2013-02-06
spring-data-jpa,1.2.0.RELEASE,+,2013-01-28
spring-data-jpa,1.2.0.RELEASE,-,2013-01-28
spring-data-jpa,1.3.1.RELEASE,-,2013-05-06
spring-data-jpa,1.3.2.RELEASE,+,2013-05-06
spring-data-jpa,1.3.0.RELEASE,-,2013-04-25
spring-data-jpa,1.3.1.RELEASE,+,2013-04-25
mail,1.4.5,+,2013-01-28
mail,1.4,+,2012-07-13
mail,1.4.5,+,2012-07-23
mail,1.4,-,2012-07-13
mail,1.4,-,2012-07-23
mail,1.4.5,-,2013-01-28
log4jdbc-remix,0.2.7,+,2012-07-23
log4jdbc-remix,0.2.7,-,2013-01-28
log4jdbc-remix,0.2.7,+,2013-01-28
jaxen,1.1.4,-,2013-01-28
jaxen,1.1.4,+,2013-01-28
jaxen,1.1.4,+,2012-07-23
poi,3.8,-,2013-03-19
poi,3.8,+,2013-02-28
commons-dbcp,1.4,-,2013-03-28
commons-dbcp,1.4,-,2013-01-28
commons-dbcp,1.4,+,2012-06-27
commons-dbcp,1.4,+,2013-01-28
commons-dbcp,1.4,+,2013-03-28
commons-dbcp,1.4,-,2012-06-27
commons-io,2.3,-,2012-06-27
commons-io,2.4,-,2013-01-28
commons-io,2.4,+,2013-01-28
commons-io,2.4,+,2012-06-27
dom4j,1.6.1,+,2012-07-23
dom4j,1.6.1,-,2013-01-28
dom4j,1.6.1,+,2013-01-28
onecmdb-core,2.1.0,-,2013-03-19
onecmdb-core,2.1.0,+,2013-03-19
onecmdb-core,2.1.0,-,2013-01-28
onecmdb-core,2.1.0,+,2013-01-18
onecmdb-core,2.1.0,+,2013-01-28
freemarker,2.3.19,+,2013-01-28
freemarker,2.3.19,+,2012-07-23
freemarker,2.3.19,-,2013-01-28
hibernate-validator,4.3.1.Final,+,2012-07-23
hibernate-validator,4.3.0.Final,-,2012-07-23
hibernate-validator,4.3.1.Final,-,2013-01-28
hibernate-validator,4.3.0.Final,+,2012-06-27
hibernate-validator,4.3.0.Final,-,2012-06-27
hibernate-validator,4.3.1.Final,+,2013-01-28
commons-codec,1.7,+,2013-01-28
commons-codec,1.7,-,2013-04-26
commons-codec,1.6,+,2012-06-27
commons-codec,1.6,-,2012-06-27
commons-codec,1.7,-,2013-01-28
