library,version,sign,date
axon-trader-companies,2.0-SNAPSHOT,+,2018-07-10
ehcache,2.8.0,-,2014-08-18
ehcache,2.8.0,+,2014-02-18
ehcache,2.8.0,-,2014-02-18
ehcache,2.8.3,+,2014-08-18
ehcache,2.8.0,+,2014-02-12
hsqldb,1.8.0.10,-,2014-08-19
hsqldb,1.8.0.10,+,2014-08-18
aspectjrt,1.6.11,-,2014-02-18
axon-trader-orders,2.0-SNAPSHOT,+,2018-07-10
axon-trader-orders,0.1-SNAPSHOT,-,2014-02-18
axon-trader-trade-engine,2.0-SNAPSHOT,+,2018-07-10
axon-trader-users,2.0-SNAPSHOT,+,2018-07-10
aspectjweaver,1.6.11,-,2014-02-18
