library,version,sign,date
analytics,3,+,2013-07-26
osm-lib,0.1.2,+,2013-07-26
android,4.3_r2,+,2013-09-11
android,4.3_r1,-,2013-09-11
android,4.3_r1,+,2013-07-26
compatibility-v13,18,+,2013-07-26
compatibility-v13,18,-,2013-08-01
admob,6.4.1-r11,+,2013-07-26
slidingmenu,1.2.1,+,2013-07-26
slidingmenu,1.2.1,-,2013-08-01
slidingmenu,1.3.1,+,2013-08-01
google-play-services,10,-,2013-09-11
google-play-services,9,-,2013-08-05
google-play-services,10,+,2013-08-05
google-play-services,9,+,2013-07-26
google-play-services,11,+,2013-09-11
