library,version,sign,date
slf4j-api,1.7.2,-,2014-03-07
slf4j-api,1.7.1,-,2012-12-06
slf4j-api,1.7.2,+,2012-09-17
slf4j-api,1.7.2,+,2014-03-07
slf4j-api,1.6.6,-,2012-09-17
maven-core,2.2.1,+,2014-03-07
maven-core,3.0,-,2012-07-26
maven-core,2.2.1,-,2014-03-07
maven-plugin-api,2.2.1,+,2014-03-07
maven-plugin-api,3.0,-,2012-07-26
maven-plugin-api,2.2.1,-,2014-03-07
goodies-testsupport,1.13,+,2015-09-05
ant-launcher,1.8.4,+,2014-03-07
ant-launcher,1.8.4,-,2014-03-07
maven-plugin-annotations,3.1,-,2014-03-07
maven-plugin-annotations,3.1,+,2012-07-26
maven-plugin-annotations,3.1,+,2014-03-07
ant,1.8.4,+,2014-03-07
ant,1.8.4,-,2014-03-07
aether-util,1.13.1,-,2013-03-26
aether-util,0.9.0.M3,-,2014-03-07
aether-util,1.13.1,+,2012-07-26
aether-util,0.9.0.M3,+,2014-03-07
aether-api,0.9.0.M3,+,2013-03-26
aether-api,0.9.0.M3,-,2014-03-07
aether-api,0.9.0.M3,+,2014-03-07
