library,version,sign,date
slf4j-log4j12,1.6.1,+,2014-03-13
svnkit,1.7.8,+,2013-12-23
jetty-servlets,7.6.0.v20120127,+,2013-09-25
zt-zip,1.6,+,2014-03-13
jetty-server,7.6.0.v20120127,+,2013-09-25
jsoup,1.7.2,+,2014-03-13
commons-io,2.4,+,2014-03-13
miglayout-swing,4.2,+,2016-03-18
javacc,5.0,+,2014-03-13
barcode4j,2.1,+,2013-07-13
jsqlparser,0.9.1,+,2014-03-13
jedis,2.0.0,+,2014-03-13
activemq-all,5.7.0,+,2014-03-13
jetty-xml,7.6.0.v20120127,+,2013-09-25
derbytools,10.9.1.0,+,2014-03-13
jetty-webapp,7.6.0.v20120127,+,2013-09-25
httpclient,4.5.2,-,2017-03-01
httpclient,4.5.2,+,2016-09-14
javassist,3.12.1.GA,+,2013-12-23
