library,version,sign,date
slf4j-simple,1.5.0,-,2008-03-05
slf4j-simple,1.5.0,+,2008-01-14
logback-classic,1.0.7,+,2012-12-19
logback-classic,1.0.7,+,2012-12-20
logback-classic,1.0.7,-,2012-12-19
logback-classic,1.0.7,-,2016-11-06
logback-classic,1.0.7,-,2012-12-20
logback-classic,1.0.7,+,2012-12-04
commons-cli,1.0,-,2008-04-16
commons-cli,1.0,-,2008-03-06
commons-cli,1.0,+,2007-02-28
commons-cli,1.0-beta-2,+,2007-04-21
commons-cli,1.0,-,2008-07-04
commons-cli,1.0,+,2006-01-19
commons-cli,1.0,+,2005-09-26
commons-cli,1.0,-,2007-02-28
commons-cli,1.0,-,2005-10-17
commons-cli,1.0,-,2005-11-05
commons-cli,1.0,-,2005-11-04
commons-cli,1.0,+,2007-09-03
commons-cli,1.0-beta-2,-,2007-04-21
commons-cli,1.0,-,2008-09-11
commons-cli,1.0-beta-2,-,2007-08-09
commons-cli,1.0-beta-2,-,2005-11-05
commons-cli,1.0-beta-2,+,2008-11-19
commons-cli,1.0,+,2008-03-06
commons-cli,1.0,+,2005-10-04
commons-cli,1.0,-,2005-09-29
maven-model,2.0-SNAPSHOT,-,2005-10-17
maven-model,2.1-SNAPSHOT,-,2008-04-16
maven-model,2.0-beta-3-SNAPSHOT,+,2005-10-04
maven-model,2.0-beta-1-SNAPSHOT,-,2005-10-17
maven-model,2.1-SNAPSHOT,-,2007-02-28
maven-model,2.1-SNAPSHOT,-,2008-07-04
maven-model,2.0.1-SNAPSHOT,+,2005-10-12
maven-model,2.0-beta-2-SNAPSHOT,-,2005-09-25
maven-model,2.0-beta-2-SNAPSHOT,-,2005-09-26
maven-model,2.0-beta-2-SNAPSHOT,-,2005-09-29
maven-model,2.0,+,2005-10-17
maven-model,2.0-beta-2,-,2005-10-07
maven-model,2.0-SNAPSHOT,+,2007-04-21
maven-model,2.1-SNAPSHOT,-,2007-09-03
maven-model,2.0.1-SNAPSHOT,-,2005-11-05
maven-model,2.0,-,2005-11-05
maven-model,2.0-SNAPSHOT,-,2007-08-09
maven-model,2.0,+,2006-01-19
