library,version,sign,date
bas-api,2.0.0-SNAPSHOT,-,2012-07-26
bas-api,2.0.0-SNAPSHOT,-,2012-04-20
bas-api,0.10.1-SNAPSHOT,-,2011-08-29
bas-api,0.10.1-SNAPSHOT,-,2012-04-19
bas-api,2.0.0-SNAPSHOT,+,2012-04-20
bas-api,0.10.1-SNAPSHOT,+,2011-08-29
bas-api,0.10.1-SNAPSHOT,+,2011-06-03
vecmath,1.3.1,-,2012-07-26
vecmath,1.5.2,+,2012-07-26
vecmath,1.3.1,-,2011-01-11
vecmath,1.3.1,+,2012-04-21
vecmath,1.3.1,-,2012-04-21
vecmath,1.3.1,+,2011-01-11
vecmath,1.5.2,+,2012-04-21
vecmath,1.3.1,+,2010-06-30
vecmath,1.5.2,-,2013-03-06
vecmath,1.3.1,-,2013-03-06
vecmath,1.3.1,-,2010-06-30
bas-proxy-java,2.0.0-SNAPSHOT,-,2012-07-26
bas-proxy-java,0.10.1-SNAPSHOT,-,2011-08-29
bas-proxy-java,0.10.1-SNAPSHOT,-,2012-04-19
bas-proxy-java,0.10.1-SNAPSHOT,+,2011-08-29
bas-proxy-java,0.10.1-SNAPSHOT,+,2011-06-03
joda-time,2.9.1,+,2013-08-29
