library,version,sign,date
PermissionsEx,1.19.6,+,2013-08-27
PermissionsEx,1.20-SNAPSHOT,-,2013-03-17
PermissionsEx,1.18,+,2012-09-20
PermissionsEx,1.19.5,+,2013-04-17
PermissionsEx,1.18,-,2013-03-31
PermissionsEx,1.20-SNAPSHOT,+,2012-10-18
PermissionsEx,1.19.5,-,2013-06-24
PermissionsEx,1.19.5,-,2013-06-02
PermissionsEx,1.19.5,+,2013-06-02
PermissionsEx,1.19.5,-,2013-06-17
PermissionsEx,1.19.5,+,2013-03-31
PermissionsEx,1.19.6,-,2013-08-27
PermissionsEx,1.19.6,-,2013-09-03
PermissionsEx,1.19.6,+,2013-09-03
junit,4.2,-,2013-08-27
junit,4.2,+,2013-08-27
junit,4.2,+,2013-06-02
bukkit,1.3.2-R0.1,+,2012-09-20
bukkit,1.6.2-R0.2-SNAPSHOT,+,2013-08-27
bukkit,1.6.2-R0.2-SNAPSHOT,+,2013-08-04
bukkit,1.5-R0.1-SNAPSHOT,-,2013-06-02
bukkit,1.6.2-R0.2-SNAPSHOT,-,2013-10-12
bukkit,1.3.2-R0.1,-,2012-09-23
bukkit,1.7.2-R0.1-SNAPSHOT,+,2013-10-12
bukkit,1.5.2-R0.2-SNAPSHOT,-,2013-06-05
bukkit,1.7.2-R0.1-SNAPSHOT,-,2014-01-10
bukkit,1.7.2-R0.3-SNAPSHOT,+,2014-01-10
bukkit,1.3.2-R0.1,-,2012-09-20
bukkit,1.5.2-R1.0,-,2013-06-26
bukkit,1.3.2-R0.2,-,2012-10-18
bukkit,1.6.2-R0.1-SNAPSHOT,-,2013-08-04
bukkit,1.6.2-R0.2-SNAPSHOT,-,2013-08-27
worldedit,5.3,+,2013-08-10
worldedit,5.3,-,2013-09-26
worldedit,5.5.3,-,2013-10-12
worldedit,5.5.3,+,2013-09-14
worldedit,5.3,+,2012-10-15
worldedit,5.3,+,2013-08-28
worldedit,5.3,+,2013-08-27
Vault,1.2.19-SNAPSHOT,+,2013-03-17
Vault,1.2.19-SNAPSHOT,-,2013-06-17
Vault,1.2.19-SNAPSHOT,-,2013-03-17
Vault,1.2.26,-,2013-08-27
Vault,1.2.26,-,2013-09-03
Vault,1.2.26,+,2013-09-03
Vault,1.2.26,+,2013-08-27
Vault,1.2.19-SNAPSHOT,-,2012-09-20
Vault,1.2.19-SNAPSHOT,+,2012-09-20
gson,2.1,+,2013-12-24
commons-io,2.4,-,2013-12-24
commons-io,2.4,-,2013-08-10
commons-io,2.4,+,2013-08-27
commons-io,2.4,+,2013-12-24
commons-io,2.4,+,2013-03-31
commons-io,2.4,-,2013-08-27
commons-io,2.4,+,2013-08-10
bDatabaseManager,1.0.0,-,2013-03-17
bDatabaseManager,1.0,-,2012-09-20
bDatabaseManager,1.1.0,-,2013-06-26
bDatabaseManager,1.0.0,+,2013-03-17
bDatabaseManager,1.0.0,-,2012-09-20
bDatabaseManager,1.1.1,-,2013-08-27
bDatabaseManager,1.0.0,+,2012-09-20
bDatabaseManager,1.0.0,-,2013-06-02
bDatabaseManager,1.1.1,+,2013-08-27
worldguard,5.3,+,2013-08-10
worldguard,5.3,-,2013-09-26
worldguard,5.7.3,-,2013-10-12
worldguard,5.3,+,2012-10-15
worldguard,5.7.3,+,2013-09-14
worldguard,5.3,+,2013-08-27
ProtocolLib,3.1.0,+,2013-12-24
ProtocolLib,2.2.0,+,2013-03-31
ProtocolLib,2.2.0,-,2013-06-24
