library,version,sign,date
junit,4.8.2,+,2013-08-12
junit,4.8.2,+,2013-08-16
slf4j-log4j12,1.6.6,+,2014-08-12
jnativehook,1.1.4,+,2013-08-12
jnativehook,1.1.4,-,2013-08-02
jnativehook,1.1.4,-,2013-08-18
jnativehook,1.1.4,+,2013-05-05
jnativehook,1.1.4,+,2013-04-12
sikuli-api,1.0.3-SNAPSHOT,-,2013-07-24
sikuli-api,1.0.9-SNAPSHOT,-,2013-08-12
sikuli-api,1.1.0,-,2013-08-18
sikuli-api,1.2.0-SNAPSHOT,-,2014-08-19
sikuli-api,1.2.0-SNAPSHOT,-,2013-12-27
sikuli-api,1.1.0,-,2014-02-07
opencsv,2.3,+,2014-02-07
commons-io,2.4,+,2013-03-01
commons-lang,2.6,+,2014-08-19
stringtemplate,4.0.2,+,2014-02-07
slf4j-api,1.7.5,-,2013-08-11
slf4j-api,1.7.5,+,2013-08-12
slf4j-api,1.7.5,+,2013-06-30
slf4j-api,1.6.6,+,2014-02-07
slf4j-api,1.7.5,-,2013-08-18
mockito-all,1.9.5,+,2014-02-07
mockito-all,1.9.5,+,2013-08-18
mockito-all,1.9.5,+,2013-08-17
mockito-all,1.9.5,-,2013-12-27
hamcrest-all,1.1,+,2013-08-16
hamcrest-all,1.1,+,2013-08-12
json-simple,1.1.1,+,2013-08-12
json-simple,1.1.1,+,2013-08-01
json-simple,1.1.1,+,2013-08-02
json-simple,1.1.1,-,2013-08-02
guava,14.0.1,+,2013-08-12
guava,14.0.1,+,2013-03-20
guava,14.0.1,-,2013-04-02
zip4j,1.3.2,+,2014-08-11
