library,version,sign,date
oozie-client,3.2.2,-,2013-12-04
oozie-client,3.1.4,-,2014-03-27
joda-time,2.0,-,2014-03-27
joda-time,2.0,+,2013-12-04
joda-time,2.0,+,2013-12-07
joda-time,2.0,-,2013-12-04
joda-time,2.0,-,2013-12-12
geronimo-jms_1.1_spec,1.1.1,+,2014-04-24
xml-apis,1.4.01,+,2014-04-24
annotations,1.3.2,-,2013-12-12
annotations,2.0.1,+,2013-12-26
annotations,1.3.2,+,2013-12-04
annotations,1.3.2,+,2013-12-07
annotations,1.3.2,-,2014-04-24
annotations,2.0.1,-,2014-04-24
commons-beanutils,1.7.0,+,2014-04-24
commons-io,2.2,+,2013-12-07
commons-io,2.4,-,2013-12-04
commons-io,2.2,+,2013-12-04
commons-io,2.4,-,2014-03-27
commons-io,2.2,-,2013-12-12
commons-lang,2.6,+,2013-12-04
commons-lang,2.6,-,2013-12-12
commons-lang,2.6,+,2014-04-24
commons-lang,2.6,+,2013-12-07
xmlunit,1.3,-,2013-12-12
xmlunit,1.3,-,2013-12-04
xmlunit,1.3,+,2013-12-04
xmlunit,1.3,+,2013-12-07
xmlunit,1.3,-,2014-03-27
jaxb-api,2.1,+,2013-12-04
jaxb-api,2.1,+,2013-12-07
jaxb-api,2.1,-,2013-12-12
json-simple,1.1,+,2013-12-04
json-simple,1.1,-,2013-12-12
json-simple,1.1,+,2013-12-07
gson,2.1,+,2013-12-04
gson,2.1,-,2014-03-27
gson,2.1,+,2013-12-07
gson,2.1,-,2013-12-04
gson,2.1,-,2013-12-12
activemq-core,5.4.3,-,2014-03-27
activemq-core,5.4.3,-,2013-12-04
testng,6.0.1,-,2014-03-27
testng,6.1.1,-,2013-12-12
testng,6.1.1,+,2013-12-07
testng,6.1.1,+,2013-12-04
testng,6.0.1,-,2013-12-04
testng,6.1.1,-,2014-05-03
httpclient,4.1.2,-,2014-03-27
httpclient,4.1.2,-,2013-12-12
httpclient,4.1.2,+,2013-12-07
httpclient,4.1.2,-,2013-12-04
httpclient,4.1.2,+,2013-12-04
httpclient,4.1.2,-,2014-03-04
log4j,1.2.15,+,2013-12-07
log4j,1.2.15,-,2013-12-12
log4j,1.2.15,+,2013-12-04
jsch,0.1.44-1,-,2014-03-27
jsch,0.1.44-1,+,2013-12-07
jsch,0.1.44-1,+,2013-12-04
jsch,0.1.44-1,-,2013-12-12
jsch,0.1.44-1,-,2013-12-04
httpcore,4.2.3,+,2014-04-24
