library,version,sign,date
variant-lib,1.1.0,-,2014-08-27
variant-lib,1.0.0,-,2014-05-29
biodata-tools,0.2.0,+,2014-08-12
jersey-multipart,1.17,-,2013-10-23
jersey-multipart,1.17,+,2013-11-05
jersey-multipart,1.17,+,2013-09-08
jackson-databind,2.2.2,-,2013-10-23
jackson-databind,2.2.2,-,2013-09-29
jackson-databind,2.2.2,+,2013-09-06
jackson-databind,2.2.2,+,2013-09-29
jackson-databind,2.2.2,+,2013-09-08
biodata-models,0.2.0,+,2014-08-12
biodata-formats,0.2.0,+,2014-08-12
tomcat-embed-logging-juli,7.0.35,+,2013-09-06
commons-lang,2.3,+,2013-09-20
picard,1.86.0,+,2013-09-08
picard,1.86.0,-,2013-10-23
jersey-client,1.17,-,2013-10-23
jersey-client,2.4,-,2014-05-22
jersey-client,1.17,+,2013-11-05
jersey-client,1.17,+,2013-09-08
jersey-client,2.4,+,2014-05-22
jersey-client,2.4,+,2013-10-23
appassembler-maven-plugin,1.5,+,2013-09-29
tomcat-embed-core,7.0.35,+,2013-09-06
