library,version,sign,date
slf4j-api,[1.5,1.7.99),-,2017-08-27
slf4j-api,1.6.4,+,2012-02-11
slf4j-api,1.6.4,-,2013-04-01
slf4j-api,[1.5,),-,2016-11-12
slf4j-api,1.6.4,+,2012-03-06
slf4j-api,1.6.4,-,2012-03-06
slf4j-api,[1.5,1.7.99),+,2017-08-27
junit,4.8.2,-,2017-09-28
junit,4.8.2,-,2017-08-27
junit,4.12,+,2017-11-23
junit,4.12,-,2017-10-22
junit,4.8.2,+,2017-08-27
junit,4.8.2,+,2012-03-06
junit,4.8.2,-,2012-03-06
commons-codec,1.6,+,2017-08-27
commons-codec,1.6,-,2017-09-28
commons-codec,1.6,-,2017-08-27
commons-codec,1.6,+,2012-07-11
slf4j-log4j12,[1.5,1.7.99),+,2017-10-22
junit-jupiter-api,5.0.1,-,2017-11-23
junit-jupiter-api,5.0.1,+,2017-10-22
commons-io,2.4,+,2012-07-26
commons-io,2.4,-,2017-09-28
mockito-core,2.10.0,+,2017-09-21
mockito-core,2.10.0,-,2017-10-21
log4j,1.2.17,+,2012-07-26
xmlunit,1.3,+,2012-03-14
xmlunit,1.3,-,2014-11-05
