library,version,sign,date
slf4j-simple,1.5.0,+,2008-09-18
slf4j-simple,1.5.0,-,2008-11-07
spring-cache-ehcache,1.0-SNAPSHOT,-,2011-05-08
spring-cache-ehcache,1.0-SNAPSHOT,+,2010-01-12
hsqldb,1.8.0.4,-,2011-05-08
hsqldb,2.2.4,-,2011-11-03
hsqldb,1.7.3.3,-,2007-02-21
hsqldb,1.8.0.10,-,2011-10-12
spring-cache-api,1.0-SNAPSHOT,-,2011-05-08
spring-cache-api,1.0-SNAPSHOT,+,2010-01-12
jsr250-api,1.0,+,2008-11-07
ehcache-core,2.4.2,-,2011-05-08
ehcache-core,2.4.5,-,2011-11-03
ehcache-core,2.4.2,+,2010-01-12
