library,version,sign,date
standard,1.1.2,+,2013-04-13
vraptor-hibernate,1.0.0,-,2013-04-16
vraptor-hibernate,1.0.0,+,2013-04-15
vraptor-hibernate,1.0.0,+,2013-04-16
vraptor-gson,1.0,+,2013-04-16
selenium-server,2.32.0,+,2013-04-19
spring-data-mongodb,1.0.4.RELEASE,+,2013-04-16
spring-data-mongodb,1.2.0.RELEASE,-,2013-04-16
bitlyj,2.0.0,+,2013-05-21
hibernate-core,4.1.4.Final,+,2013-04-13
hibernate-core,4.1.4.Final,-,2013-04-13
hibernate-core,3.6.10.Final,-,2013-04-16
commons-lang,2.5,+,2013-04-11
jstl,1.2,+,2013-04-13
mockito-all,1.8.4,+,2013-04-18
jcl-over-slf4j,1.6.1,+,2013-04-11
hibernate-validator,4.2.0.Final,+,2013-04-12
hibernate-validator,4.2.0.Final,-,2013-04-13
hibernate-validator,4.2.0.Final,+,2013-04-13
tiles-core,2.2.2,+,2013-04-11
bootstrap-maven,2.3.1,+,2013-04-11
hamcrest-all,1.3,+,2013-04-13
gson,2.2.1,+,2013-04-16
commons-fileupload,1.2.2,+,2013-04-29
tiles-jsp,2.2.2,+,2013-04-11
selenium-java,2.32.0,+,2013-04-19
vraptor,3.1.1,-,2013-04-11
vraptor,3.2.0,-,2013-04-12
servlet-api,2.5,+,2013-04-13
