library,version,sign,date
slf4j-api,1.5.6,-,2012-04-17
slf4j-api,1.5.6,+,2012-04-17
slf4j-api,1.5.6,+,2012-02-26
hibernate-jpa-2.0-api,1.0.1.Final,+,2012-02-26
hibernate-jpa-2.0-api,1.0.1.Final,-,2012-04-17
hibernate-jpa-2.0-api,1.0.1.Final,+,2012-04-17
spring-test,3.1.1.RELEASE,-,2012-04-17
spring-test,3.1.1.RELEASE,+,2012-04-17
spring-test,3.1.1.RELEASE,+,2012-02-22
cglib,2.2.2,-,2012-04-17
cglib,2.2.2,+,2012-04-17
cglib,2.2.2,+,2012-02-26
junit,4.10,+,2012-04-17
junit,4.10,-,2014-08-17
slf4j-log4j12,1.5.6,-,2012-04-17
slf4j-log4j12,1.5.6,+,2012-04-17
slf4j-log4j12,1.5.6,+,2012-02-26
hibernate-entitymanager,4.1.0.Final,+,2012-04-17
hibernate-entitymanager,3.4.0.GA,+,2012-02-22
hibernate-entitymanager,3.4.0.GA,-,2012-02-26
hibernate-entitymanager,4.1.0.Final,-,2012-04-17
hamcrest-all,1.3,+,2014-08-17
h2,1.3.164,+,2012-02-26
h2,1.3.164,+,2012-04-17
h2,1.3.164,-,2012-04-17
commons-lang,2.6,+,2012-04-18
mockito-core,1.9.0,-,2014-08-17
mockito-core,1.9.0,-,2012-04-17
mockito-core,1.9.0,+,2012-04-17
mockito-core,1.9.0,+,2012-02-26
