library,version,sign,date
maven-core,2.1.0,+,2011-10-15
maven-core,2.2.1,-,2013-11-06
maven-core,2.1.0,-,2011-12-16
maven-plugin-api,2.0.5,-,2008-11-29
maven-plugin-api,2.0.5,+,2007-08-21
maven-plugin-api,2.2.1,-,2013-11-06
maven-plugin-api,2.1.0,-,2011-12-16
xz,1.5,+,2015-02-20
xz,1.6,-,2018-07-20
xz,1.5,+,2016-01-16
xz,1.5,-,2017-02-25
xz,1.5,-,2016-01-16
junit,3.8.2,-,2017-10-01
junit,3.8.2,-,2016-01-16
junit,3.8.2,-,2007-06-20
junit,4.13-beta-3,-,2019-08-24
junit,3.8.2,+,2016-01-16
junit,4.12,-,2018-10-16
junit,3.8.2,+,2007-06-20
ant,1.7.1,-,2013-11-06
ant,1.7.0,-,2008-07-29
ant,1.7.0,-,2007-08-21
ant,1.10.5,-,2018-10-16
ant,1.9.6,-,2016-01-16
ant,1.7.0,-,2007-06-20
ant,1.9.6,+,2016-01-16
ant,1.9.6,+,2015-02-20
ant,1.10.6,-,2019-08-24
ant,1.10.1,-,2018-07-20
ant,1.9.3,-,2015-02-20
ant,1.6.5,-,2007-01-15
ant,1.9.6,-,2017-02-25
ant,1.7.0,+,2007-08-21
ant,1.7.0,+,2007-06-20
ant,1.9.2,-,2014-02-22
commons-compress,1.16,-,2018-07-20
commons-compress,1.15,-,2018-01-03
commons-compress,1.1,-,2011-12-16
commons-compress,1.4.1,-,2013-04-22
commons-compress,1.10,-,2016-01-16
commons-compress,1.10,-,2016-02-09
commons-compress,1.8,-,2015-02-20
commons-compress,1.7,-,2015-02-15
commons-compress,1.10,+,2016-01-16
commons-compress,1.0,+,2009-06-16
commons-compress,1.14,-,2017-10-01
commons-compress,1.6,-,2013-12-12
commons-compress,1.13,-,2017-02-25
commons-compress,1.10,+,2015-02-20
commons-compress,1.5,-,2013-04-22
commons-compress,1.3,-,2012-02-18
commons-compress,1.18,-,2019-08-24
commons-compress,1.0,-,2010-08-18
bcpg-jdk15on,1.50,-,2014-07-23
bcpg-jdk15on,1.49,-,2014-02-22
bcpg-jdk15on,1.53,-,2016-01-16
bcpg-jdk15on,1.64,-,2020-03-20
bcpg-jdk15on,1.62,-,2019-08-24
bcpg-jdk15on,1.47,-,2013-04-22
bcpg-jdk15on,1.53,+,2016-01-16
bcpg-jdk15on,1.58,-,2018-06-12
bcpg-jdk15on,1.48,-,2013-10-29
bcpg-jdk15on,1.47,+,2012-07-14
bcpg-jdk15on,1.60,-,2018-10-16
bcpg-jdk15on,1.51,-,2015-02-20
bcpg-jdk15on,1.53,-,2017-10-01
commons-io,2.4,-,2015-02-20
commons-io,2.4,-,2016-01-16
commons-io,2.1,+,2012-01-04
commons-io,2.4,-,2014-06-12
commons-io,1.2,-,2007-02-19
commons-io,2.4,-,2017-02-25
commons-io,2.4,+,2016-01-16
commons-io,2.5,-,2017-10-01
commons-io,2.4,+,2015-02-20
commons-io,1.2,+,2007-01-15
commons-io,2.4,+,2014-06-12
commons-io,2.1,-,2012-02-18
mockito-core,1.9.5,-,2016-01-16
mockito-core,1.9.5,-,2018-07-20
mockito-core,1.9.5,+,2014-02-12
mockito-core,1.9.5,+,2016-01-16
