library,version,sign,date
slf4j-api,1.6.4,-,2012-07-19
slf4j-api,1.6.4,+,2012-05-12
junit,4.7,-,2011-03-21
junit,3.8.2,+,2011-03-21
junit,3.8.1,+,2013-07-18
junit,4.7,+,2012-04-25
junit,4.7,-,2013-07-02
junit,3.8.2,-,2012-04-25
junit,3.8.1,-,2013-07-19
junit,3.8.1,-,2013-07-18
junit,3.8.1,+,2011-03-21
junit,4.7,+,2013-06-04
junit,4.8.2,-,2012-04-25
junit,3.8.1,-,2012-04-25
junit,4.8.2,+,2013-07-02
junit,3.8.2,-,2011-03-21
junit,4.7,+,2011-03-21
junit,4.7,-,2013-06-14
junit,3.8.1,-,2013-05-14
junit,3.8.1,-,2011-03-21
junit,4.7,-,2013-06-04
