library,version,sign,date
spring-data-jpa,1.3.4.RELEASE,+,2013-08-31
spring-data-jpa,1.3.4.RELEASE,-,2013-08-31
junit,4.7,+,2013-08-31
junit,4.7,-,2013-08-22
junit,4.7,-,2013-08-31
junit,4.7,+,2013-08-22
logback-classic,1.0.13,-,2013-08-31
logback-classic,1.0.13,+,2013-08-31
mail,1.4.7,-,2013-08-31
mail,1.4.7,+,2013-08-31
jackson-databind,2.2.2,+,2013-08-31
jackson-databind,2.2.2,-,2013-08-31
h2,1.3.173,-,2013-08-31
h2,1.3.173,+,2013-08-31
javax.servlet.jsp-api,2.3.1,-,2013-08-31
javax.servlet.jsp-api,2.3.1,+,2013-08-31
commons-dbcp,1.4,+,2013-08-31
commons-dbcp,1.4,+,2013-08-22
commons-dbcp,1.4,-,2013-08-31
lombok,0.12.0,-,2013-08-31
lombok,0.12.0,+,2013-08-31
tomcat-jdbc,7.0.42,+,2013-08-31
tomcat-jdbc,7.0.42,-,2013-08-31
shiro-spring,1.2.2,-,2013-08-31
shiro-spring,1.2.2,+,2013-08-31
jstl,1.2,+,2013-08-31
jstl,1.2,-,2013-08-31
javax.servlet-api,3.1.0,+,2013-08-31
javax.servlet-api,3.1.0,-,2013-08-31
mysql-connector-java,5.1.26,+,2013-08-31
mysql-connector-java,5.1.26,+,2013-08-22
mysql-connector-java,5.1.26,-,2013-08-31
hibernate-validator,4.3.1.Final,+,2013-08-31
hibernate-validator,4.3.1.Final,-,2013-08-31
spring-data-rest-webmvc,1.0.0.RELEASE,+,2013-08-31
spring-data-rest-webmvc,1.0.0.RELEASE,-,2013-08-31
commons-lang3,3.1,+,2013-08-31
commons-lang3,3.1,-,2013-08-31
javax.inject,1,-,2013-08-31
javax.inject,1,+,2013-08-31
