library,version,sign,date
jain-slee,1.1.draft,-,2012-06-18
jain-slee,1.1,-,2012-06-18
jain-slee,1.1,-,2012-08-08
jboss-as-jms-client-bom,7.2.0.Final,+,2016-11-01
commons-io,1.3.2,-,2012-08-08
commons-io,1.3.1,+,2013-07-25
commons-io,1.3.1,-,2012-08-08
commons-io,1.3.1,+,2011-11-08
commons-fileupload,1.2.2,-,2012-08-08
commons-fileupload,1.2.2,+,2013-07-25
jboss-remoting,2.5.1,-,2012-08-08
jboss-remoting,3.2.14.GA,+,2016-11-01
jboss-as-ejb-client-bom,7.2.0.Final,+,2016-11-01
log4j,1.2.12,-,2012-06-18
log4j,1.2.14,-,2012-06-18
log4j,1.2.12,+,2012-02-03
remoting-jmx,1.1.0.Final,+,2016-11-01
