library,version,sign,date
maven-core,2.0.5,-,2007-09-01
maven-plugin-api,2.0.5,-,2007-09-01
junit,3.8.2,+,2009-03-01
junit,3.8.1,-,2009-03-01
junit,3.8.1,-,2008-09-04
junit,3.8.2,+,2007-09-01
junit,3.8.2,+,2007-11-27
junit,3.8.1,-,2007-09-01
junit,3.8.1,-,2008-03-03
junit,3.8.2,+,2008-03-03
junit,3.8.1,+,2007-11-27
junit,3.8.1,+,2007-09-01
junit,3.8.2,-,2007-11-27
junit,3.8.2,-,2009-03-01
junit,3.8.1,+,2008-09-04
junit,3.8.2,-,2008-03-03
junit,3.8.1,+,2008-03-03
junit,3.8.1,-,2007-11-27
enforcer-api,1.0-beta-1-SNAPSHOT,-,2009-02-22
enforcer-api,1.0-beta-1-SNAPSHOT,+,2008-09-04
enforcer-api,1.0-alpha-3,-,2007-09-01
enforcer-api,1.0-beta-2-SNAPSHOT,-,2009-03-01
plexus-container-default,1.0-alpha-9,+,2007-09-01
plexus-container-default,1.0-alpha-9,-,2007-11-27
plexus-container-default,1.0-alpha-9,-,2007-09-01
plexus-container-default,1.0-alpha-9,-,2008-09-04
plexus-container-default,1.0-alpha-9,+,2009-03-01
plexus-container-default,1.0-alpha-9,-,2008-03-03
plexus-container-default,1.0-alpha-9,+,2008-03-03
plexus-container-default,1.0-alpha-9,+,2008-09-04
plexus-container-default,1.0-alpha-9,-,2009-03-01
plexus-container-default,1.0-alpha-9,+,2007-11-27
maven-artifact,2.0.5,-,2007-09-01
maven-project,2.0.5,-,2007-09-01
