library,version,sign,date
org-openide-util-lookup,RELEASE701,-,2017-02-06
org-openide-util-lookup,RELEASE701,+,2012-06-11
junit,4.0,-,2012-06-11
junit,4.0,+,2010-11-25
jackrabbit-webdav,2.1.1,+,2014-01-14
slf4j-log4j12,1.5.8,-,2017-02-06
slf4j-log4j12,1.5.8,+,2017-02-02
blowfishj,2.14,-,2017-02-06
blowfishj,2.14,+,2017-02-06
metadata-extractor,2.8.1,+,2016-02-05
jackson-databind,2.0.0,-,2014-08-22
jackson-databind,2.0.0,+,2013-02-07
commons-httpclient,3.1,+,2017-02-06
commons-httpclient,3.1,+,2014-01-14
commons-httpclient,3.1,-,2017-02-06
commons-httpclient,3.1,-,2017-02-07
jts,1.8,-,2012-06-11
jts,1.12,+,2017-02-06
jts,1.12,-,2017-02-06
jts,1.12,-,2017-02-09
jackson-core,2.1.3,+,2013-02-07
jackson-core,2.1.3,-,2014-08-22
commons-io,1.4,+,2017-02-06
commons-io,1.4,-,2017-02-09
commons-io,2.4,+,2014-01-14
commons-io,2.4,-,2014-08-21
commons-io,1.4,-,2017-02-06
jersey-client,1.9,+,2012-05-30
jersey-client,1.9.1,-,2014-08-22
jersey-client,1.9.1,+,2012-06-11
jersey-client,1.9,-,2012-06-11
jersey-client,1.9.1,-,2012-05-30
jersey-client,1.9.1,+,2012-03-23
xmlunit,1.3,+,2010-06-07
xmlunit,1.3,-,2017-02-06
xmlunit,1.6,-,2017-02-08
xmlunit,1.6,+,2017-02-06
commons-codec,1.2,-,2012-06-11
commons-codec,1.6,-,2017-02-06
commons-codec,1.2,+,2011-12-02
commons-codec,1.6,+,2017-02-06
jersey-server,1.9.1,-,2014-08-22
jersey-server,1.9.1,+,2012-06-11
jersey-server,1.9,-,2012-06-11
jersey-server,1.9.1,-,2012-05-30
jersey-server,1.9.1,+,2012-03-23
postgresql,9.1-903.jdbc4,+,2017-02-06
postgresql,9.1-901-1.jdbc4,+,2012-06-11
postgresql,9.1-903.jdbc4,-,2017-02-06
postgresql,8.2-507.jdbc4,-,2012-06-11
postgresql,9.1-901-1.jdbc4,-,2015-07-24
jai-core,1.1.3,+,2016-08-22
jai-core,1.1.3,-,2017-02-07
jai-core,1.1.3,-,2017-02-06
jai-core,1.1.3,+,2017-02-06
jetty,6.1.25,-,2017-02-07
jetty,6.1.25,+,2017-02-02
jetty,6.1.25,-,2017-02-06
jetty,6.1.26,+,2012-03-23
jetty,6.1.25,+,2017-02-06
jetty,6.1.26,-,2012-05-30
org-openide-util,RELEASE67,-,2012-06-11
org-openide-util,RELEASE701,-,2017-02-06
org-openide-util,RELEASE67,+,2009-08-17
jai-codec,1.1.3,+,2016-08-22
jai-codec,1.1.3,-,2017-02-07
jai-codec,1.1.3,-,2017-02-06
jai-codec,1.1.3,+,2017-02-06
log4j,1.2.17,-,2017-02-09
log4j,1.2.11,-,2010-09-28
log4j,1.2.14,-,2012-06-11
log4j,1.2.17,-,2017-02-06
log4j,1.2.17,+,2017-02-06
