library,version,sign,date
org.eclipse.emf.ecore,2.10.1,+,2016-09-29
junit,4.11,+,2013-03-20
junit,4.11,-,2013-08-28
junit,4.11,+,2013-08-28
pax-exam-junit,1.2.4,+,2013-09-18
slf4j-simple,1.5.7,+,2013-09-18
org.osgi.core,4.2.0,-,2013-08-28
org.osgi.core,4.2.0,+,2013-08-28
org.osgi.compendium,4.2.0,-,2013-08-28
org.osgi.compendium,4.2.0,+,2013-08-28
pax-exam,1.2.4,+,2013-09-18
esper,4.7.0,+,2012-10-06
esper,4.8.0,+,2013-08-28
esper,4.8.0,-,2013-08-31
esper,4.8.0,-,2013-08-28
esper,4.9.0,-,2013-09-18
esper,4.7.0,-,2012-11-06
pax-exam-container-default,1.2.4,+,2013-09-18
org.eclipse.emf.common,2.10.1,+,2016-09-29
org.apache.felix.shell,1.4.3,+,2013-02-24
org.apache.felix.shell,1.4.3,+,2013-08-28
org.apache.felix.shell,1.4.3,-,2013-08-28
commons-math,2.2,+,2017-01-25
org.apache.felix.ipojo.arch,1.6.0,+,2017-01-21
org.apache.felix.ipojo,1.8.0,+,2013-08-28
org.apache.felix.ipojo,1.8.0,-,2013-08-28
commons-lang3,3.1,+,2013-08-28
gson,2.2.4,+,2013-11-01
org.apache.felix.ipojo.composite,1.8.0,+,2013-12-04
