library,version,sign,date
slf4j-api,1.6.1,+,2011-05-18
mockito-all,1.8.2,+,2011-02-15
mockito-all,1.8.2,-,2011-01-26
mockito-all,1.8.2,+,2010-02-22
junit,4.7,+,2011-02-15
junit,4.7,-,2011-01-26
junit,4.7,+,2010-02-22
slf4j-log4j12,1.6.1,+,2011-05-18
hamcrest-all,1.1,-,2011-01-26
hamcrest-all,1.1,+,2010-02-22
hamcrest-all,1.1,+,2011-02-15
inflector,0.7.0,+,2010-08-19
inflector,0.7.0,+,2011-02-15
xstream,1.3.1,+,2010-02-22
xstream,1.3.1,-,2011-01-26
xstream,1.3.1,+,2011-02-15
jettison,1.2,+,2010-02-22
jettison,1.2,+,2011-02-15
stax,1.2.0,+,2011-02-15
stax,1.2.0,+,2010-08-19
httpclient,4.0.3,+,2010-08-19
httpclient,4.0.3,+,2011-02-15
javassist,3.8.0.GA,+,2010-02-22
javassist,3.8.0.GA,-,2011-01-26
javassist,3.8.0.GA,+,2011-02-15
log4j,1.2.16,+,2011-05-18
