library,version,sign,date
junit,4.8.2,-,2014-07-25
junit,4.7,-,2010-09-10
junit,4.8.1,-,2010-11-16
slf4j-log4j12,1.5.8,+,2010-12-07
slf4j-log4j12,1.5.8,-,2013-09-09
spring-security-taglibs,2.0.4,-,2014-07-25
jackson-databind,2.4.2,+,2014-07-25
commons-collections,3.2,-,2013-09-09
commons-io,1.4,-,2013-09-09
jstl,1.1.2,-,2013-09-09
slf4j-api,1.5.8,+,2010-12-07
slf4j-api,1.5.8,-,2013-09-09
mockito-all,1.9.5,+,2013-04-19
javax.servlet-api,3.0.1,+,2014-07-25
jcl-over-slf4j,1.5.8,+,2010-12-07
jcl-over-slf4j,1.5.8,-,2013-09-09
freemarker,2.3.15,-,2014-07-25
spring-batch-admin-domain,2.0.0.BUILD-SNAPSHOT,+,2014-11-04
spring-batch-admin-domain,2.0.0.BUILD-SNAPSHOT,-,2014-11-12
log4j,1.2.14,-,2013-09-09
